cust_id,province,industry,scope
20611,4,15,13503
20612,4,12,8
20613,11,322,13504
20614,0,964,13505
20615,20,63,8
20616,4,12,8
20617,17,222,13506
20618,8,61,13507
20619,4,145,13508
20620,0,237,13509
20621,10,749,13510
20622,2,41,13511
20623,0,128,13512
20624,5,110,178
20625,1,202,13513
20626,17,172,13514
20627,9,151,13515
20628,8,129,13516
20629,0,324,13517
20630,12,377,13518
20631,5,89,3318
20632,6,102,13519
20633,0,170,13520
20634,0,329,13521
20635,0,27,13522
20636,5,105,13523
20637,7,5,13524
20638,0,130,13525
20639,1,61,8
20640,0,61,13526
20641,1,28,13527
20642,0,146,13528
20643,5,75,8
20644,4,108,8
20645,18,41,13529
20646,8,429,13530
20647,20,170,13531
20648,8,61,6535
20649,19,151,8
20650,8,110,800
20651,14,240,13532
20652,17,965,13533
20653,0,347,8
20654,8,110,13534
20655,8,61,13535
20656,0,344,13536
20657,17,175,13537
20658,0,2,13538
20659,4,41,13539
20660,9,269,8
20661,10,25,13540
20662,0,139,1076
20663,0,513,13541
20664,13,123,8703
20665,0,298,13542
20666,27,2,13543
20667,20,966,13544
20668,17,342,8
20669,9,111,13545
20670,12,33,8
20671,14,187,13546
20672,0,98,13547
20673,20,631,8
20674,8,10,13548
20675,8,94,13549
20676,8,123,8
20677,2,56,13550
20678,6,182,2541
20679,0,211,13551
20680,8,110,13552
20681,0,56,8
20682,27,319,13553
20683,19,225,8
20684,8,52,8
20685,11,267,8
20686,17,8,13554
20687,7,12,8
20688,12,208,13555
20689,2,140,13556
20690,20,107,8
20691,11,967,8
20692,0,657,13557
20693,25,99,13558
20694,17,401,13559
20695,17,105,13560
20696,0,131,13561
20697,4,113,13562
20698,15,351,13563
20699,13,217,13564
20700,12,94,2104
20701,0,27,8
20702,4,327,13565
20703,15,61,13566
20704,14,56,13567
20705,10,12,8
20706,8,129,13568
20707,10,70,13569
20708,1,42,178
20709,8,14,13570
20710,7,328,8
20711,0,273,8
20712,8,41,13571
20713,24,519,13572
20714,4,61,13573
20715,14,328,13574
20716,11,31,8
20717,22,61,8
20718,8,61,8
20719,27,125,8
20720,12,88,13575
20721,24,252,13576
20722,24,64,13577
20723,2,600,13578
20724,0,2,13579
20725,10,56,13580
20726,0,78,8
20727,14,492,13581
20728,11,65,13582
20729,21,223,13583
20730,9,19,13584
20731,0,108,13585
20732,4,7,8
20733,20,45,4549
20734,4,61,13586
20735,29,195,13587
20736,7,99,8
20737,8,94,13588
20738,5,968,13589
20739,15,236,8
20740,6,61,13590
20741,12,56,13591
20742,5,227,13592
20743,13,47,13593
20744,30,142,13594
20745,14,70,13595
20746,0,155,13596
20747,18,70,13597
20748,0,588,13598
20749,17,259,8
20750,0,219,13599
20751,8,110,13600
20752,5,496,13601
20753,11,125,13602
20754,13,388,13603
20755,4,41,8
20756,2,277,8
20757,0,5,13604
20758,2,10,13605
20759,4,12,8
20760,2,98,13606
20761,11,269,8
20762,4,7,908
20763,11,213,13607
20764,0,678,13608
20765,0,15,13609
20766,9,94,8
20767,1,230,13610
20768,14,41,8
20769,17,28,13611
20770,24,110,8
20771,2,7,13612
20772,17,217,13613
20773,14,187,13614
20774,7,230,8
20775,20,6,13615
20776,25,270,13616
20777,6,110,13617
20778,10,66,13618
20779,8,41,13619
20780,0,250,8
20781,15,440,13620
20782,24,110,13621
20783,1,580,13622
20784,8,94,13623
20785,8,81,8
20786,24,164,8
20787,4,7,13624
20788,8,3,8
20789,1,508,8
20790,0,128,13625
20791,4,129,1339
20792,0,52,13626
20793,24,36,13627
20794,14,73,13628
20795,4,27,8
20796,4,567,13629
20797,9,341,13630
20798,1,963,13631
20799,28,89,13632
20800,20,279,8
20801,5,340,6695
20802,6,267,13633
20803,10,45,13634
20804,18,31,13635
20805,18,388,8
20806,5,774,8
20807,0,148,13636
20808,0,164,8
20809,0,118,13637
20810,3,969,8
20811,25,123,8
20812,17,17,13638
20813,2,110,1088
20814,24,26,13639
20815,20,7,8
20816,25,10,13640
20817,17,192,13641
20818,14,17,15
20819,27,81,13642
20820,29,12,13643
20821,4,120,13644
20822,6,150,13645
20823,2,116,13646
20824,1,219,13647
20825,14,222,13648
20826,9,8,8
20827,8,78,13649
20828,8,8,13650
20829,18,110,8
20830,12,178,13651
20831,0,102,13652
20832,10,39,13653
20833,19,44,8
20834,9,5,13654
20835,25,401,8
20836,0,7,13655
20837,1,141,13656
20838,10,970,8
20839,6,202,8
20840,0,230,8
20841,23,274,13657
20842,25,257,13658
20843,0,611,13659
20844,11,14,13660
20845,14,182,13661
20846,4,24,8
20847,17,388,8
20848,13,41,13662
20849,8,108,8
20850,10,181,13663
20851,2,103,8
20852,4,12,13664
20853,10,464,13665
20854,13,110,13666
20855,0,414,13667
20856,1,339,13668
20857,7,123,8
20858,0,378,13669
20859,14,110,13670
20860,9,556,13671
20861,21,419,13672
20862,20,7,13673
20863,17,104,13674
20864,8,110,8
20865,2,233,13675
20866,24,12,13676
20867,14,65,13677
20868,2,363,8
20869,1,116,13678
20870,4,27,8
20871,0,410,8
20872,0,3,13679
20873,1,27,13680
20874,20,27,9001
20875,0,486,13681
20876,13,110,8
20877,4,41,13682
20878,21,358,13683
20879,0,84,13684
20880,5,56,13685
20881,7,40,8
20882,8,17,13686
20883,5,537,13687
20884,12,66,13688
20885,0,108,13689
20886,15,2,13690
20887,14,33,13691
20888,8,328,13692
20889,5,41,13693
20890,8,95,13694
20891,10,108,13695
20892,17,584,8
20893,27,605,13696
20894,17,123,13697
20895,11,27,8
20896,10,16,8
20897,1,211,13698
20898,8,129,13699
20899,8,17,13700
20900,22,254,13701
20901,8,802,8
20902,17,110,178
20903,15,98,8
20904,1,19,1623
20905,13,94,13702
20906,24,29,13703
20907,7,439,13704
20908,8,57,13705
20909,20,140,13706
20910,0,59,13707
20911,12,27,8
20912,20,326,8
20913,8,53,13708
20914,1,509,13709
20915,17,390,13710
20916,20,249,13711
20917,0,971,13712
20918,11,587,13713
20919,11,99,13714
20920,8,287,8
20921,28,217,13715
20922,24,66,730
20923,26,66,8
20924,19,99,13716
20925,0,964,8
20926,13,89,13717
20927,3,363,8
20928,1,16,13718
20929,28,261,13719
20930,9,614,13720
20931,25,31,13721
20932,17,390,13722
20933,4,41,8
20934,1,173,13723
20935,4,70,13724
20936,7,152,13725
20937,5,25,8
20938,10,5,8
20939,8,89,13726
20940,23,457,8
20941,11,98,13727
20942,1,130,12217
20943,24,108,13728
20944,1,43,13729
20945,0,790,13730
20946,8,217,8
20947,2,19,13731
20948,25,113,13732
20949,12,403,13733
20950,20,552,13734
20951,4,78,13735
20952,17,27,13736
20953,1,101,13737
20954,13,31,13738
20955,25,227,13739
20956,15,9,13740
20957,9,56,8
20958,4,48,8
20959,4,7,13741
20960,5,56,8
20961,1,130,8
20962,19,382,8
20963,17,25,13742
20964,5,99,13743
20965,0,110,7619
20966,28,356,13744
20967,11,252,13745
20968,11,41,8
20969,8,80,13746
20970,25,175,13747
20971,13,217,13748
20972,6,132,13749
20973,29,44,13750
20974,30,110,8
20975,2,146,13751
20976,14,31,8
20977,8,824,8
20978,10,27,4272
20979,1,130,13752
20980,0,3,13753
20981,0,168,13754
20982,7,41,13755
20983,20,439,8
20984,14,24,13756
20985,14,29,13757
20986,17,28,13758
20987,11,305,8
20988,4,264,13759
20989,15,61,13760
20990,24,29,13761
20991,7,31,8
20992,28,149,13762
20993,9,61,8
20994,10,486,8
20995,25,120,13763
20996,8,41,13764
20997,20,280,13765
20998,14,79,13766
20999,13,111,8
21000,0,326,13767
21001,8,129,942
21002,1,130,13768
21003,1,16,13769
21004,17,305,8
21005,8,157,13770
21006,10,26,8
21007,9,25,11198
21008,5,27,13771
21009,0,159,13772
21010,0,435,8
21011,12,330,13773
21012,4,5,8
21013,12,496,8
21014,8,314,13774
21015,11,110,8
21016,1,304,13775
21017,0,170,8
21018,5,178,13776
21019,11,31,8
21020,8,481,13777
21021,11,119,13778
21022,20,27,8
21023,8,207,8
21024,25,131,13779
21025,8,44,13780
21026,0,15,13781
21027,1,70,13782
21028,10,491,13783
21029,0,130,13784
21030,4,207,8
21031,0,123,8
21032,1,74,13785
21033,24,622,13786
21034,11,66,13787
21035,4,92,8
21036,17,52,13788
21037,15,41,8
21038,13,491,13789
21039,8,3,13790
21040,14,368,13791
21041,0,14,2002
21042,13,99,13792
21043,10,116,13793
21044,21,369,13794
21045,28,43,8
21046,17,188,13795
21047,24,580,13796
21048,14,129,13797
21049,9,61,13798
21050,20,136,13799
21051,17,673,13800
21052,14,61,8
21053,0,81,13801
21054,24,33,13802
21055,12,12,13803
21056,0,56,13804
21057,14,390,13805
21058,8,110,13806
21059,8,232,13807
21060,14,66,13808
21061,22,151,13809
21062,17,46,2486
21063,13,56,13810
21064,0,613,13811
21065,10,56,8
21066,2,31,13812
21067,8,27,6444
21068,25,196,13813
21069,13,5,13814
21070,5,519,13815
21071,7,110,8
21072,11,66,8
21073,8,252,13816
21074,14,189,8
21075,2,5,8
21076,14,8,13817
21077,13,99,13818
21078,14,94,8
21079,20,224,8
21080,25,19,13819
21081,8,202,8
21082,7,41,13820
21083,17,36,8
21084,12,8,13821
21085,1,110,13822
21086,18,214,13823
21087,23,48,8
21088,8,56,6535
21089,10,305,677
21090,22,742,13824
21091,9,94,13825
21092,8,110,178
21093,7,71,13826
21094,25,764,13827
21095,0,102,13828
21096,10,29,13829
21097,20,686,13830
21098,7,41,8
21099,22,218,8
21100,29,341,13831
21101,24,70,13832
21102,8,116,2259
21103,0,8,13833
21104,4,48,8
21105,5,493,8
21106,11,108,8
21107,13,261,13834
21108,4,257,8
21109,14,305,13835
21110,15,113,8
21111,2,610,13836
21112,12,8,13837
21113,0,57,13838
21114,8,61,13839
21115,7,907,13840
21116,8,27,8
21117,8,178,13841
21118,10,188,13842
21119,0,27,13843
21120,7,7,8
21121,14,65,13844
21122,8,94,13845
21123,9,10,13846
21124,25,76,8
21125,5,25,8
21126,0,130,13847
21127,0,14,13848
21128,10,464,8
21129,14,27,13849
21130,8,31,4259
21131,5,217,13850
21132,0,56,13851
21133,18,17,13852
21134,15,140,13853
21135,11,24,13854
21136,0,7,5214
21137,11,50,13855
21138,2,59,13856
21139,7,972,13857
21140,11,9,8
21141,0,43,13858
21142,28,70,13859
21143,0,14,1678
21144,25,175,13860
21145,5,10,13861
21146,17,12,13862
21147,23,70,13863
21148,18,217,13864
21149,0,110,13865
21150,4,239,8
21151,23,24,8
21152,0,211,13866
21153,11,390,13867
21154,8,356,13868
21155,10,110,8
21156,9,27,483
21157,8,108,8
21158,25,341,8
21159,11,12,13869
21160,24,8,8
21161,24,8,8
21162,27,215,8
21163,7,108,13870
21164,7,8,13871
21165,14,70,13872
21166,8,192,13873
21167,8,381,13874
21168,31,70,13875
21169,17,76,8
21170,0,66,13876
21171,8,71,13877
21172,8,108,13878
21173,2,175,13879
21174,14,178,3106
21175,0,973,13880
21176,8,195,8
21177,4,48,13881
21178,25,31,13882
21179,17,56,13883
21180,14,66,8684
21181,25,217,13884
21182,11,27,8
21183,10,342,13885
21184,14,140,10952
21185,0,254,8
21186,20,974,8696
21187,17,41,13886
21188,11,33,8
21189,25,7,13887
21190,14,135,8
21191,13,56,8
21192,25,45,8
21193,17,304,13888
21194,14,70,8
21195,15,2,13889
21196,5,56,13890
21197,4,125,13891
21198,9,61,13892
21199,5,41,8
21200,12,110,13893
21201,15,2,13894
21202,0,14,13895
21203,18,70,13896
21204,7,453,8
21205,0,236,668
21206,0,613,8
21207,0,159,8
21208,0,57,13897
21209,1,46,6812
21210,0,744,13898
21211,5,131,13899
21212,11,61,4247
21213,3,454,13900
21214,14,45,13901
21215,8,7,8
21216,12,322,13902
21217,9,60,13903
21218,7,41,13904
21219,5,94,13905
21220,0,697,13906
21221,0,193,13907
21222,17,527,13908
21223,0,444,8
21224,14,61,13909
21225,0,2,1415
21226,13,305,13910
21227,17,318,13911
21228,24,31,1011
21229,27,131,8
21230,18,34,13912
21231,4,12,13913
21232,17,259,8
21233,0,61,13914
21234,8,15,13915
21235,8,98,13916
21236,20,460,8
21237,30,7,13917
21238,2,99,13918
21239,9,182,8
21240,0,444,13919
21241,0,642,13920
21242,11,9,13921
21243,0,423,8
21244,8,62,13922
21245,10,94,13923
21246,4,178,3640
21247,24,66,8
21248,14,102,13924
21249,6,110,178
21250,20,107,13925
21251,7,282,13926
21252,10,55,8
21253,12,11,13927
21254,11,12,8
21255,0,347,8
21256,2,40,1135
21257,13,41,8
21258,5,61,13928
21259,0,2,8
21260,15,132,13929
21261,8,110,8
21262,1,286,8
21263,5,27,2949
21264,14,519,13930
21265,11,48,8
21266,0,99,8
21267,7,39,13931
21268,9,56,13932
21269,30,287,13933
21270,24,217,13934
21271,18,214,13935
21272,6,217,13936
21273,8,27,8
21274,19,382,13937
21275,13,177,13938
21276,20,229,13939
21277,10,88,8
21278,24,415,13940
21279,14,178,8
21280,0,40,13941
21281,0,85,8
21282,2,29,13942
21283,0,31,13943
21284,11,563,13944
21285,25,8,13945
21286,9,45,13946
21287,8,31,3318
21288,7,75,8
21289,1,41,13947
21290,8,61,13948
21291,1,31,13949
21292,0,89,8
21293,7,52,8
21294,5,674,8
21295,8,280,13950
21296,22,70,13951
21297,4,261,281
21298,15,2,8
21299,7,94,8
21300,18,870,13952
21301,18,97,13953
21302,24,87,13954
21303,0,584,13955
21304,0,102,8
21305,0,42,8
21306,4,315,13956
21307,6,102,13957
21308,1,19,13958
21309,26,89,8
21310,0,27,13959
21311,11,8,8
21312,8,29,13960
21313,11,297,8
21314,21,44,13961
21315,1,520,13962
21316,11,80,8
21317,27,267,8
21318,4,149,8
21319,11,1,13963
21320,4,24,13964
21321,1,152,8
21322,9,56,8
21323,20,975,13965
21324,20,236,8
21325,25,816,13966
21326,9,41,8
21327,0,419,8
21328,10,453,13967
21329,25,98,2927
21330,0,458,13968
21331,11,150,13969
21332,8,12,8
21333,8,17,13970
21334,13,11,13971
21335,0,176,13972
21336,8,7,13973
21337,7,152,13974
21338,8,208,13975
21339,13,61,13976
21340,22,81,8
21341,0,157,8
21342,19,610,13977
21343,15,2,8
21344,9,111,13978
21345,6,122,13979
21346,13,41,8
21347,5,181,13980
21348,22,27,328
21349,8,318,8
21350,0,27,13981
21351,9,41,13982
21352,4,398,13983
21353,24,8,13984
21354,1,56,13985
21355,8,12,8
21356,11,110,13986
21357,12,59,13987
21358,0,46,9492
21359,8,8,8
21360,0,66,13988
21361,9,41,13989
21362,8,17,15
21363,24,261,13990
21364,25,105,8
21365,15,46,13991
21366,8,110,800
21367,0,234,8
21368,4,24,13992
21369,13,70,13993
21370,7,674,13994
21371,4,31,8
21372,31,108,13995
21373,19,151,13996
21374,14,322,13997
21375,0,139,8
21376,5,468,8
21377,7,282,8
21378,8,9,13998
21379,25,217,13999
21380,10,123,14000
21381,2,455,14001
21382,17,56,14002
21383,0,130,8
21384,17,304,8
21385,11,62,14003
21386,14,159,14004
21387,5,27,14005
21388,9,217,8
21389,11,342,14006
21390,17,14,14007
21391,9,2,14008
21392,17,219,8
21393,0,66,14009
21394,0,25,14010
21395,1,70,14011
21396,31,94,8
21397,12,267,14012
21398,14,17,178
21399,0,935,14013
21400,6,443,14014
21401,10,78,14015
21402,11,8,8
21403,13,159,14016
21404,25,267,14017
21405,9,31,8
21406,11,401,14018
21407,2,8,14019
21408,11,482,8
21409,4,41,8
21410,23,351,14020
21411,7,50,8
21412,0,871,14021
21413,4,70,14022
21414,0,90,14023
21415,0,56,14024
21416,8,56,8
21417,2,12,8
21418,8,56,14025
21419,11,41,14026
21420,0,8,14027
21421,4,40,2237
21422,11,78,14028
21423,7,108,8
21424,17,123,8842
21425,2,217,14029
21426,4,178,8
21427,24,41,8
21428,10,45,8
21429,8,15,14030
21430,17,267,14031
21431,0,130,14032
21432,0,102,14033
21433,7,113,8
21434,0,457,10068
21435,2,112,14034
21436,10,40,8
21437,24,261,14035
21438,0,976,7469
21439,18,294,8
21440,11,159,14036
21441,25,70,8
21442,14,44,14037
21443,28,53,8
21444,0,456,8
21445,8,9,14038
21446,28,167,14039
21447,21,52,9770
21448,22,234,8
21449,2,90,14040
21450,17,509,14041
21451,0,333,8
21452,6,254,14042
21453,0,109,14043
21454,13,189,14044
21455,17,269,14045
21456,15,27,8
21457,4,7,14046
21458,24,76,8
21459,17,178,265
21460,6,346,1633
21461,20,326,14047
21462,10,3,14048
21463,15,192,14049
21464,7,95,14050
21465,21,703,14051
21466,7,87,14052
21467,12,189,4388
21468,5,12,8
21469,6,342,14053
21470,9,169,8
21471,24,19,14054
21472,18,11,14055
21473,11,27,14056
21474,8,110,14057
21475,4,1,14058
21476,8,48,14059
21477,0,43,14060
21478,28,81,14061
21479,0,340,14062
21480,22,239,8
21481,23,428,14063
21482,1,106,14064
21483,0,7,14065
21484,0,6,14066
21485,8,88,14067
21486,28,41,14068
21487,8,238,14069
21488,28,56,14070
21489,11,61,8
21490,9,8,8
21491,20,439,8
21492,22,199,14071
21493,0,76,14072
21494,17,356,14073
21495,24,122,14074
21496,0,697,14075
21497,9,33,8
21498,8,110,12994
21499,0,513,14076
21500,17,92,14077
21501,0,61,14078
21502,21,17,14079
21503,8,31,14080
21504,6,99,14081
21505,0,76,14082
21506,6,70,14083
21507,17,14,7678
21508,0,57,14084
21509,17,379,14085
21510,17,41,8
21511,27,2,14086
21512,2,27,8
21513,15,2,14087
21514,4,41,8
21515,7,10,14088
21516,28,22,14089
21517,25,174,14090
21518,0,333,14091
21519,4,102,14092
21520,25,48,8
21521,7,49,8
21522,25,492,8
21523,25,31,14093
21524,11,3,14094
21525,4,25,2834
21526,0,41,14095
21527,0,223,8
21528,0,178,11641
21529,20,139,14096
21530,13,151,14097
21531,4,66,14098
21532,1,41,14099
21533,11,162,8
21534,0,12,14100
21535,21,44,14101
21536,20,110,8
21537,17,159,14102
21538,23,41,14103
21539,0,134,14104
21540,25,219,14105
21541,1,3,8
21542,17,24,14106
21543,17,110,14107
21544,11,12,14108
21545,1,267,14109
21546,24,99,8
21547,7,238,8
21548,0,552,14110
21549,17,113,14111
21550,1,259,14112
21551,7,31,14113
21552,22,56,8
21553,3,12,8
21554,25,141,14114
21555,4,52,14115
21556,11,41,14116
21557,2,24,14117
21558,18,74,14118
21559,12,110,14119
21560,23,24,14120
21561,11,43,14121
21562,25,270,14122
21563,8,17,14123
21564,19,60,8
21565,10,96,14124
21566,17,46,8
21567,24,31,14125
21568,3,108,14126
21569,7,131,8
21570,0,285,14127
21571,10,114,8
21572,0,109,14128
21573,25,267,14129
21574,8,27,14130
21575,0,130,14131
21576,8,12,14132
21577,13,445,14133
21578,8,939,14134
21579,0,159,8
21580,4,14,595
21581,1,111,14135
21582,15,8,8
21583,16,232,14136
21584,29,66,245
21585,5,41,8
21586,8,99,14137
21587,4,78,8
21588,9,502,14138
21589,17,110,800
21590,4,267,8
21591,0,73,14139
21592,0,38,14140
21593,11,13,8
21594,18,27,8
21595,14,48,14141
21596,0,273,14142
21597,12,8,14143
21598,19,74,14144
21599,0,80,14145
21600,20,159,8
21601,22,152,8
21602,4,524,8
21603,13,27,328
21604,4,167,14146
21605,9,66,8
21606,11,111,14147
21607,12,25,14148
21608,11,31,14149
21609,0,87,14150
21610,14,110,178
21611,10,7,8
21612,0,84,14151
21613,17,524,14152
21614,0,12,14153
21615,0,297,14154
21616,5,151,14155
21617,4,977,14156
21618,8,39,14157
21619,4,123,9643
21620,11,41,8
21621,11,76,8
21622,8,31,1138
21623,10,59,14158
21624,11,222,8
21625,12,122,14159
21626,7,31,8
21627,12,146,14160
21628,2,393,14161
21629,20,8,1485
21630,0,9,14162
21631,14,978,14163
21632,15,42,14164
21633,14,32,14165
21634,14,32,14166
21635,11,159,14167
21636,0,102,14168
21637,1,459,14169
21638,9,62,14170
21639,17,182,14171
21640,0,418,8
21641,0,170,14172
21642,5,5,14173
21643,17,43,8
21644,30,14,8
21645,25,46,8
21646,1,122,8
21647,18,787,8
21648,22,17,14174
21649,24,367,14175
21650,17,297,14176
21651,9,201,8
21652,4,98,2927
21653,11,110,14177
21654,8,113,14178
21655,26,123,8
21656,0,40,14179
21657,20,319,14180
21658,9,41,14181
21659,6,81,14182
21660,0,77,14183
21661,9,7,1780
21662,17,41,14184
21663,0,107,14185
21664,17,217,14186
21665,17,429,14187
21666,14,218,14188
21667,29,12,14189
21668,1,39,8
21669,4,248,14190
21670,24,8,8
21671,14,14,14191
21672,4,320,8
21673,29,72,8
21674,0,27,14192
21675,18,152,14193
21676,17,14,5366
21677,0,979,14194
21678,9,31,14195
21679,4,407,14196
21680,8,334,14197
21681,0,31,14198
21682,7,695,8
21683,18,94,14199
21684,11,45,8
21685,7,639,8
21686,22,12,8
21687,12,11,14200
21688,3,267,14201
21689,4,41,14202
21690,13,45,14203
21691,19,61,8
21692,9,739,8
21693,11,52,8
21694,6,40,14204
21695,10,151,8
21696,8,31,8
21697,17,190,14205
21698,4,12,8
21699,13,12,8
21700,0,464,14206
21701,0,31,8
21702,27,166,14207
21703,9,8,14208
21704,23,61,14209
21705,24,7,14210
21706,19,27,14211
21707,9,27,328
21708,2,184,8
21709,5,178,14212
21710,4,268,3397
21711,8,31,8
21712,25,190,14213
21713,7,17,8
21714,4,70,14214
21715,13,52,8
21716,17,41,8
21717,9,25,14215
21718,22,56,14216
21719,0,68,8
21720,0,17,6515
21721,0,170,8
21722,14,116,2652
21723,10,39,14217
21724,11,57,14218
21725,28,60,8
21726,17,21,14219
21727,2,7,8
21728,2,1,14220
21729,24,280,8
21730,24,9,8
21731,1,27,328
21732,11,31,14221
21733,2,99,14222
21734,9,56,14223
21735,0,3,14224
21736,14,7,8
21737,28,110,178
21738,1,405,14225
21739,0,42,14226
21740,24,388,14227
21741,0,196,14228
21742,1,27,8
21743,20,444,14229
21744,12,41,14230
21745,8,31,14231
21746,25,581,14232
21747,20,61,8
21748,0,99,14233
21749,24,318,8
21750,0,980,8
21751,4,7,8
21752,13,50,14234
21753,11,41,14235
21754,25,689,14236
21755,18,39,730
21756,1,110,14237
21757,5,108,8
21758,0,979,14238
21759,0,41,14239
21760,8,45,7992
21761,25,721,14240
21762,11,76,14241
21763,14,508,8
21764,0,50,14242
21765,5,3,8
21766,28,88,14243
21767,1,5,8
21768,0,279,14244
21769,4,41,14245
21770,17,527,14246
21771,7,52,14247
21772,14,8,14248
21773,17,3,14249
21774,7,41,8
21775,12,98,8
21776,17,79,13065
21777,11,108,10052
21778,15,59,14250
21779,4,64,14251
21780,8,7,14252
21781,10,332,8
21782,8,80,8
21783,6,116,14253
21784,20,159,14254
21785,22,56,14255
21786,0,56,14256
21787,0,142,14257
21788,17,429,6203
21789,16,175,8
21790,8,192,14258
21791,4,43,8
21792,19,141,14259
21793,0,33,14260
21794,0,41,14261
21795,17,164,14262
21796,14,65,1847
21797,5,11,3318
21798,25,9,14263
21799,0,14,9120
21800,8,519,8
21801,14,11,1825
21802,23,17,71
21803,0,56,14264
21804,0,522,14265
21805,11,5,8
21806,0,207,14266
21807,8,110,800
21808,8,24,14267
21809,0,61,14268
21810,8,50,14269
21811,1,212,8
21812,0,90,14270
21813,0,43,8
21814,14,8,253
21815,0,426,8
21816,7,116,8
21817,14,31,14271
21818,1,160,14272
21819,7,41,8
21820,11,278,14273
21821,21,170,14274
21822,0,128,14275
21823,27,457,8
21824,15,429,8
21825,7,604,14276
21826,17,141,14277
21827,18,486,14278
21828,10,110,8
21829,1,60,14279
21830,0,249,14280
21831,24,61,8
21832,10,62,14281
21833,20,552,14282
21834,15,140,14283
21835,19,141,14284
21836,0,464,14285
21837,11,99,14286
21838,0,173,14287
21839,19,80,14288
21840,4,1,14289
21841,0,76,14290
21842,1,508,14291
21843,6,527,14292
21844,0,249,14293
21845,4,233,14294
21846,12,98,8
21847,11,56,14295
21848,11,259,14296
21849,7,614,3520
21850,6,146,14297
21851,14,340,14298
21852,0,423,14299
21853,12,12,14300
21854,25,178,2304
21855,7,130,14301
21856,17,14,2240
21857,24,162,8
21858,25,344,8
21859,20,543,14302
21860,8,12,8
21861,4,21,8
21862,11,27,14303
21863,26,528,14304
21864,17,12,6921
21865,8,110,124
21866,17,41,8
21867,11,11,5532
21868,25,8,8
21869,9,31,8
21870,7,645,14305
21871,4,524,14306
21872,0,7,8
21873,17,631,8
21874,11,87,14307
21875,6,125,14308
21876,28,461,223
21877,10,498,4073
21878,4,24,7527
21879,28,489,8
21880,0,249,14309
21881,18,541,14310
21882,15,2,8
21883,2,356,14311
21884,25,981,14312
21885,11,226,14313
21886,17,217,14314
21887,9,12,167
21888,0,110,14315
21889,24,164,14316
21890,0,478,14317
21891,24,196,8
21892,0,6,14318
21893,0,2,14319
21894,24,110,178
21895,14,110,14320
21896,2,41,14321
21897,0,187,8
21898,8,70,14322
21899,12,43,14323
21900,20,483,14324
21901,0,41,14325
21902,8,39,14326
21903,24,439,14327
21904,8,227,14328
21905,4,44,14329
21906,0,108,14330
21907,13,132,14331
21908,25,94,14332
21909,14,52,8
21910,24,74,8
21911,25,29,14333
21912,11,12,8
21913,4,368,14334
21914,0,99,14335
21915,5,15,14336
21916,8,94,14337
21917,5,19,8
21918,8,7,14338
21919,8,192,14339
21920,5,24,14340
21921,4,125,8
21922,0,482,14341
21923,28,435,14342
21924,10,697,14343
21925,10,108,14344
21926,8,56,14345
21927,5,70,14346
21928,11,80,1048
21929,4,70,14347
21930,30,440,14348
21931,4,113,14349
21932,0,130,14350
21933,20,390,14351
21934,9,110,14352
21935,25,388,14353
21936,7,159,8
21937,0,9,14354
21938,0,102,14355
21939,11,583,8
21940,13,192,14356
21941,30,23,8
21942,20,553,8
21943,1,453,8
21944,4,24,14357
21945,25,125,8
21946,17,182,14358
21947,8,95,6535
21948,0,68,8
21949,0,136,14359
21950,17,13,5599
21951,22,444,8
21952,0,33,8
21953,22,110,14360
21954,0,93,14361
21955,10,126,14362
21956,5,287,14363
21957,14,65,14364
21958,27,188,8
21959,8,328,14365
21960,4,25,14366
21961,0,188,14367
21962,7,31,5609
21963,11,61,14368
21964,25,7,14369
21965,1,61,8
21966,0,89,14370
21967,0,3,8
21968,17,116,622
21969,17,119,8
21970,14,218,14371
21971,2,181,14372
21972,9,59,14373
21973,10,56,14374
21974,0,170,14375
21975,1,110,178
21976,11,130,8
21977,22,110,8
21978,4,363,14376
21979,30,59,8
21980,4,178,8
21981,12,27,8
21982,25,304,14377
21983,28,132,14378
21984,6,110,14379
21985,1,41,14380
21986,24,43,8
21987,27,110,14381
21988,17,43,14382
21989,0,27,8
21990,4,92,10046
21991,19,382,14383
21992,0,123,14384
21993,0,767,14385
21994,6,61,14386
21995,5,44,8
21996,1,110,14387
21997,8,729,14388
21998,0,66,14389
21999,7,31,14390
22000,14,116,14391
22001,30,110,8
22002,14,5,14392
22003,24,164,14393
22004,20,6,14394
22005,24,480,8
22006,11,524,14395
22007,11,11,8
22008,17,27,905
22009,24,8,14396
22010,0,407,14397
22011,8,346,14398
22012,2,29,14399
22013,10,9,14400
22014,13,16,8
22015,8,61,14401
22016,4,226,14402
22017,8,66,2052
22018,11,130,14403
22019,4,7,8
22020,15,152,14404
22021,9,15,8
22022,17,41,8
22023,1,162,14405
22024,0,61,14406
22025,10,111,14407
22026,0,46,14408
22027,4,7,10142
22028,11,113,8
22029,0,138,14409
22030,0,110,8
22031,11,13,8
22032,11,27,14410
22033,24,62,14411
22034,0,61,4690
22035,4,151,8
22036,11,108,8
22037,27,59,14412
22038,1,311,14413
22039,5,3,14414
22040,8,7,14415
22041,11,22,14416
22042,2,111,14417
22043,9,553,8
22044,9,195,14418
22045,6,267,14419
22046,0,465,14420
22047,11,61,8
22048,15,23,14421
22049,26,267,8
22050,7,860,14422
22051,17,446,14423
22052,24,110,8
