cust_id,date_1,query_1,query_2,query_3,query_4,query_5,query_6
17892,7221,51,2,0,0,0,0
17893,7247,11,3,0,0,0,0
17894,7666,24,2,0,0,0,0
17895,7427,53,2,0,0,0,0
17896,7233,53,2,0,0,0,0
17897,7492,11,2,2,0,2,0
17898,7317,51,2,2,1,2,1
17899,7706,11,3,0,0,0,0
17900,7120,11,3,0,0,0,0
17901,7731,24,2,3,0,3,0
17902,7634,24,2,0,0,0,0
17903,7604,11,2,0,0,0,0
17904,7596,53,8,0,0,0,0
17905,7698,11,2,0,0,0,0
17906,7411,11,2,0,0,0,0
17907,7473,11,8,0,0,0,0
17908,7633,11,2,2,0,2,0
17909,7366,53,2,1,0,1,0
17910,7744,51,2,1,0,1,0
17911,7504,11,3,0,0,0,0
17912,7536,11,2,1,0,1,0
17913,7469,11,2,1,0,1,0
17914,7612,11,2,0,0,0,0
17915,7469,11,2,1,0,1,0
17916,7416,51,2,0,0,0,0
17917,7475,53,2,2,0,2,0
17918,7447,11,2,0,0,0,0
17919,7484,11,2,1,0,1,0
17920,7616,24,2,0,0,0,0
17921,7631,53,8,0,0,0,0
17922,7583,53,8,0,0,0,0
17923,7170,11,2,2,0,2,0
17924,7655,11,3,0,1,0,1
17925,7387,11,2,0,0,0,0
17926,7541,53,2,3,0,3,0
17927,7554,53,2,1,0,1,0
17928,7624,51,2,0,0,0,0
17929,7527,11,8,0,1,0,1
17930,7582,11,3,0,0,0,0
17931,7685,53,8,0,0,0,0
17932,7487,53,2,1,1,1,1
17933,7652,24,2,0,0,0,0
17934,7570,53,2,0,0,0,0
17936,7499,53,2,1,0,1,0
17937,7668,11,2,1,0,1,0
17938,7499,11,2,0,0,0,0
17939,7161,51,2,1,0,1,0
17940,7486,53,2,1,0,1,0
17941,7337,11,2,1,0,1,0
17942,6816,24,2,0,0,0,0
17943,7635,11,2,2,0,2,0
17944,7179,11,2,0,0,0,0
17945,7738,53,8,0,0,0,0
17946,7687,11,2,0,0,0,0
17947,6896,11,8,0,0,0,0
17948,7680,53,8,0,0,0,0
17949,7458,11,3,0,0,0,0
17950,7635,53,8,2,0,2,0
17951,7160,11,2,0,0,0,0
17952,7461,51,2,4,0,4,0
17953,7468,11,2,0,0,0,0
17954,7368,11,3,0,0,0,0
17955,7512,11,8,0,0,0,0
17956,7614,11,2,1,0,1,0
17957,7739,11,2,1,0,1,0
17958,7509,11,2,1,0,1,0
17959,7466,24,2,0,0,0,0
17960,7610,11,2,0,0,0,0
17961,7379,11,3,0,1,0,1
17962,7198,11,2,1,0,1,0
17963,7514,11,3,0,1,0,1
17964,7183,51,2,1,0,1,0
17965,7983,24,2,1,0,1,0
17966,7650,53,8,0,0,0,0
17967,7337,11,2,1,0,1,0
17968,7625,53,8,1,1,1,1
17969,7515,11,2,0,0,0,0
17970,7511,11,2,1,0,1,0
17971,7661,53,8,1,0,1,0
17972,7756,53,8,0,0,0,0
17973,7092,11,3,0,0,0,0
17974,7542,24,2,2,0,2,0
17975,7657,11,2,0,0,0,0
17976,7125,11,3,0,0,0,0
17977,7357,53,2,0,0,0,0
17978,7755,53,8,0,0,0,0
17979,7603,51,2,0,0,0,0
17980,7431,11,3,0,0,0,0
17981,7299,11,3,0,0,0,0
17982,7288,11,3,0,0,0,0
17983,7663,11,2,1,0,1,0
17984,7555,11,2,2,0,2,0
17985,7463,51,2,0,0,0,0
17986,7647,11,2,1,0,1,0
17987,7460,11,2,1,0,1,0
17988,7521,11,2,2,0,2,0
17989,7564,11,3,0,1,0,1
17990,7507,51,2,2,0,2,0
17991,7953,11,2,1,0,1,0
17992,7461,11,2,0,0,0,0
17993,7745,11,3,0,1,0,1
17994,7467,11,2,0,0,0,0
17995,7197,11,3,0,0,0,0
17996,7050,11,2,0,0,0,0
17997,7684,11,2,1,0,1,0
17998,7710,11,3,1,1,1,1
17999,7522,11,2,1,1,1,1
18000,7648,11,2,1,0,1,0
18001,7599,11,2,0,0,0,0
18002,7426,11,2,0,0,0,0
18003,7085,11,2,0,0,0,0
18004,7068,11,2,0,0,0,0
18005,7642,11,3,0,1,0,1
18006,7587,53,8,0,0,0,0
18007,7427,11,2,0,0,0,0
18008,7480,11,2,0,0,0,0
18009,7470,53,2,1,0,1,0
18010,7673,53,8,3,0,3,0
18011,7379,53,2,0,0,0,0
18012,7724,11,3,2,1,2,1
18013,7654,11,2,1,0,1,0
18014,7526,11,2,1,0,1,0
18015,7583,11,2,1,0,1,0
18016,7472,11,2,1,0,1,0
18017,7289,11,2,0,0,0,0
18018,7630,11,2,1,0,1,0
18019,7481,11,2,1,0,1,0
18020,7351,22,8,0,0,0,0
18021,7373,11,3,0,2,0,2
18022,7434,11,2,0,0,0,0
18023,7436,11,3,0,0,0,0
18024,7414,11,3,0,0,0,0
18025,7517,11,2,2,0,2,0
18026,7463,11,3,0,0,0,0
18027,6767,11,2,0,0,0,0
18028,7638,11,2,2,1,2,1
18029,7566,11,3,0,0,0,0
18030,7479,11,2,0,0,0,0
18031,7525,11,3,0,3,0,3
18032,7603,53,8,0,0,0,0
18033,7505,11,2,1,0,1,0
18034,7549,11,2,0,0,0,0
18035,7632,11,8,0,0,0,0
18036,7452,11,3,0,0,0,0
18037,7156,11,2,0,0,0,0
18038,7659,51,2,1,0,1,0
18039,7313,11,3,0,0,0,0
18040,7482,53,2,1,0,1,0
18041,7458,11,2,1,0,1,0
18042,7325,11,2,0,0,0,0
18043,7210,11,2,0,0,0,0
18044,7254,11,3,0,0,0,0
18045,7616,11,2,1,0,1,0
18046,7747,11,2,1,0,1,0
18047,7467,11,3,0,0,0,0
18048,7682,51,2,1,0,1,0
18049,7599,11,2,0,0,0,0
18050,7652,11,2,0,0,0,0
18051,7651,53,8,1,0,1,0
18052,7686,53,8,0,0,0,0
18053,7158,11,3,0,0,0,0
18054,7627,11,2,0,0,0,0
18055,7426,11,2,2,2,2,2
18056,7594,53,8,0,0,0,0
18057,7535,11,2,0,0,0,0
18058,7618,11,2,0,0,0,0
18059,7482,11,3,0,1,0,1
18060,7633,11,2,1,0,1,0
18061,7416,53,2,0,0,0,0
18062,7199,11,2,0,0,0,0
18063,7536,24,2,1,0,1,0
18064,7724,11,2,0,0,0,0
18065,7455,53,2,0,0,0,0
18066,7318,11,2,1,0,1,0
18067,7492,51,2,1,0,1,0
18068,7652,11,3,0,1,0,1
18069,7481,51,2,1,0,1,0
18070,7500,11,2,0,0,0,0
18071,7317,53,2,0,0,0,0
18072,7297,11,3,0,0,0,0
18073,7450,11,2,1,0,1,0
18074,7192,51,2,0,0,0,0
18075,7465,11,2,1,0,1,0
18076,7464,11,2,0,0,0,0
18077,7663,11,2,0,0,0,0
18078,7666,53,8,0,0,0,0
18079,6910,11,3,0,0,0,0
18080,7662,11,2,0,0,0,0
18081,7368,11,2,1,0,1,0
18082,7521,24,2,0,0,0,0
18083,7506,11,3,0,1,0,1
18084,7433,11,2,0,0,0,0
18085,7388,24,2,0,0,0,0
18086,7723,11,2,3,0,3,0
18087,7487,11,2,2,0,2,0
18088,7543,11,2,1,0,1,0
18089,7452,11,3,0,1,0,1
18090,7726,11,2,1,0,1,0
18091,7635,11,2,0,0,0,0
18092,7409,11,2,0,0,0,0
18093,7379,11,2,0,0,0,0
18094,7473,24,2,0,0,0,0
18095,7536,53,2,3,1,3,1
18096,7506,53,2,1,0,1,0
18097,7618,12,8,0,0,0,0
18098,7157,11,2,0,0,0,0
18099,7430,11,2,0,0,0,0
18100,7386,11,2,1,0,1,0
18101,7542,53,2,2,0,2,0
18102,7655,11,2,1,0,1,0
18103,7547,11,2,0,0,0,0
18104,7458,24,2,0,0,0,0
18105,7484,24,2,1,0,1,0
18106,7648,11,3,0,0,0,0
18107,7467,11,2,2,1,2,1
18108,7529,11,2,1,0,1,0
18109,7517,11,2,3,0,3,0
18110,7621,11,3,1,1,1,1
18111,7577,11,2,0,0,0,0
18112,7494,11,3,0,0,0,0
18113,7386,11,2,0,0,0,0
18114,7484,24,2,2,0,2,0
18115,7556,11,2,2,0,2,0
18116,7456,51,2,0,0,0,0
18117,6792,11,2,0,0,0,0
18118,7662,11,2,1,0,1,0
18119,7930,11,2,0,0,0,0
18120,7463,51,2,0,0,0,0
18121,7400,11,2,0,0,0,0
18122,7472,11,2,1,0,1,0
18123,7099,11,2,0,0,0,0
18124,7624,11,3,0,0,0,0
18125,7565,11,2,0,0,0,0
18126,7476,11,2,1,0,1,0
18127,7614,51,2,2,0,2,0
18128,7503,24,2,0,0,0,0
18129,7483,11,2,1,0,1,0
18130,7680,11,8,0,0,0,0
18131,7642,11,2,1,0,1,0
18132,7319,11,2,0,0,0,0
18133,7480,11,3,0,0,0,0
18134,7416,11,2,0,0,0,0
18135,7560,11,3,0,0,0,0
18136,7315,51,2,0,0,0,0
18137,7183,11,2,0,0,0,0
18138,7455,11,3,0,0,0,0
18139,7390,53,2,0,0,0,0
18140,7480,11,2,0,0,0,0
18141,7696,53,8,1,0,1,0
18142,7380,51,2,1,0,1,0
18143,7476,11,3,0,1,0,1
18144,7617,11,2,1,0,1,0
18145,7620,53,8,1,0,1,0
18146,7597,11,2,0,0,0,0
18147,7493,11,2,3,0,4,0
18148,7488,22,24,1,0,2,0
18149,7583,53,8,0,0,0,0
18150,7360,11,2,1,0,1,0
18151,7501,11,2,1,0,1,0
18152,7263,11,2,0,0,0,0
18153,7498,53,2,1,0,1,0
18154,7589,11,2,0,0,0,0
18155,7459,11,2,1,0,1,0
18156,7215,11,2,1,0,1,0
18157,7524,11,2,2,0,2,0
18158,7334,51,2,1,0,1,0
18159,7414,12,2,0,0,0,0
18160,7391,11,2,0,0,0,0
18161,7315,11,2,0,0,0,0
18162,7251,11,3,0,0,0,0
18163,7648,11,8,0,0,0,0
18164,7433,11,3,0,0,0,0
18165,7631,11,2,0,0,0,0
18166,7499,11,2,1,0,1,0
18167,7606,11,2,1,0,1,0
18168,7631,11,2,2,0,2,0
18169,7261,11,2,0,0,0,0
18170,7193,51,2,0,0,0,0
18171,7479,11,2,0,0,0,0
18172,7631,11,2,0,0,0,0
18173,7505,51,2,1,0,1,0
18174,7285,11,2,1,1,2,1
18175,7556,11,2,1,0,1,0
18176,7319,23,2,1,0,1,0
18177,7671,24,2,4,0,4,0
18178,7779,53,8,0,0,0,0
18179,7109,11,2,0,0,0,0
18180,7529,11,2,0,0,0,0
18181,7588,11,3,0,1,0,1
18182,7425,24,2,4,0,4,0
18183,7623,11,2,1,0,1,0
18184,7492,11,2,3,0,4,0
18185,7288,11,2,1,0,1,0
18186,7652,11,2,0,0,0,0
18187,7473,53,2,0,0,0,0
18188,7526,11,2,2,0,2,0
18189,7515,11,2,2,0,2,0
18190,6989,11,2,0,0,0,0
18191,7505,51,2,1,0,1,0
18192,7625,11,2,3,1,3,1
18193,7170,11,3,0,1,0,1
18194,7723,11,2,0,0,0,0
18195,7005,11,2,0,0,0,0
18196,7493,24,2,3,1,3,1
18197,7332,11,2,0,0,0,0
18198,7214,15,3,0,0,0,0
18199,7652,11,2,3,1,3,1
18200,7470,11,2,0,0,0,0
18201,7619,11,2,3,0,3,0
18202,7686,11,2,1,0,1,0
18203,7359,11,2,0,0,0,0
18204,7501,11,8,0,0,0,0
18205,7753,53,8,0,0,0,0
18206,7505,51,2,1,0,1,0
18207,7429,11,3,0,0,0,0
18208,7458,11,3,0,1,0,1
18209,7428,11,2,0,0,0,0
18210,7633,11,2,0,0,0,0
18211,7592,53,8,0,0,0,0
18212,7129,11,2,0,0,0,0
18213,7549,11,3,0,0,0,0
18214,7593,24,2,0,0,0,0
18215,7592,11,2,0,0,0,0
18216,7508,11,2,1,0,2,0
18217,7575,11,2,0,0,0,0
18218,7465,11,2,1,0,1,0
18219,7555,11,2,2,0,2,0
18220,7682,24,2,1,0,1,0
18221,7651,11,2,0,0,0,0
18222,7502,11,2,4,0,4,0
18223,7553,11,2,0,0,0,0
18224,7457,11,2,1,0,1,0
18225,7513,11,2,1,0,1,0
18226,7178,11,2,1,0,1,0
18227,7418,11,2,0,0,0,0
18228,7322,11,2,2,0,2,0
18229,6933,11,3,0,0,0,0
18230,7401,11,2,1,0,1,0
18231,7513,11,8,0,0,0,0
18232,7437,11,3,0,0,0,0
18233,7580,11,3,0,0,0,0
18234,7657,11,2,1,0,2,0
18235,7459,11,3,0,0,0,0
18236,7669,11,3,0,1,0,1
18237,7296,11,2,0,0,0,0
18238,7537,53,2,1,0,1,0
18239,7434,11,2,0,0,0,0
18240,7633,11,2,0,0,0,0
18241,7690,53,8,0,0,0,0
18242,7614,11,2,2,0,2,0
18243,7647,11,3,0,0,0,0
18244,7497,11,2,1,0,1,0
18245,7480,11,2,0,0,0,0
18246,7297,53,2,1,0,1,0
18247,7649,23,2,1,0,1,0
18248,7402,15,3,0,0,0,0
18249,7402,24,2,0,0,0,0
18250,7633,53,8,0,0,0,0
18251,7303,15,3,0,0,0,0
18252,7466,11,2,1,0,1,0
18253,7688,11,2,1,1,1,1
18254,7410,11,3,0,1,0,1
18255,7365,53,8,0,0,0,0
18256,7497,11,2,0,0,0,0
18257,7530,11,2,1,0,1,0
18258,7463,11,3,0,1,0,1
18259,7502,11,2,1,0,1,0
18260,7554,11,2,1,0,1,0
18261,7396,24,2,2,0,2,0
18262,7638,11,2,1,0,1,0
18263,7639,11,2,1,0,1,0
18264,7591,11,2,2,0,2,0
18265,7471,11,2,1,0,1,0
18266,7584,24,2,0,0,0,0
18267,7477,11,3,0,0,0,0
18268,7747,11,2,2,0,3,0
18269,7163,24,2,0,0,0,0
18270,7466,11,2,0,0,0,0
18271,7481,11,2,0,0,0,0
18272,7511,53,2,1,0,1,0
18273,7556,11,2,1,0,1,0
18274,7339,11,2,2,0,2,0
18275,7640,11,2,0,0,0,0
18276,7617,11,2,1,0,1,0
18277,7594,51,2,0,0,0,0
18278,7676,11,2,1,0,1,0
18279,7488,11,2,0,0,0,0
18280,7592,53,8,0,0,0,0
18281,7647,11,2,1,0,1,0
18282,7463,24,2,0,0,0,0
18283,7432,11,2,0,0,0,0
18284,7477,12,2,1,0,1,0
18285,7640,53,8,1,0,1,0
18286,7170,11,2,0,0,0,0
18287,7434,11,2,0,0,0,0
18288,7478,11,3,0,0,0,0
18289,7679,51,2,0,0,0,0
18290,7419,11,2,0,0,0,0
18291,7351,51,2,0,0,0,0
18292,7538,11,3,0,0,0,0
18293,7479,11,2,1,0,1,0
18294,7582,11,2,0,0,0,0
18295,7662,53,8,0,0,0,0
18296,7639,22,24,1,0,1,0
18297,7748,11,2,1,0,1,0
18298,7382,11,2,2,1,2,1
18299,7188,11,2,0,0,0,0
18300,7635,24,2,2,0,2,0
18301,7652,11,2,2,1,2,1
18302,7589,11,2,1,0,1,0
18303,7361,11,3,0,0,0,0
18304,7514,11,2,1,0,1,0
18305,7180,11,2,0,0,0,0
18306,7603,24,2,1,0,3,0
18307,7619,53,8,0,0,0,0
18308,7507,11,2,0,0,0,0
18309,7196,24,2,0,0,0,0
18310,7541,11,2,0,0,0,0
18311,7502,11,2,2,0,2,0
18312,7626,53,8,0,0,0,0
18313,7290,11,2,0,0,0,0
18314,7377,11,2,0,0,0,0
18315,7488,11,2,1,2,1,2
18316,7500,53,2,0,0,0,0
18317,7628,11,2,1,0,1,0
18318,7518,53,2,1,1,1,1
18319,7624,53,8,0,0,0,0
18320,7505,11,2,1,1,1,1
18321,6976,11,2,0,0,0,0
18322,7619,11,2,0,0,0,0
18323,7458,11,3,0,0,0,0
18324,7679,11,2,2,0,2,0
18325,7254,53,2,0,0,0,0
18326,7501,11,2,1,0,1,0
18327,7758,53,8,0,0,0,0
18328,7470,53,2,0,0,0,0
18329,7332,11,8,0,0,0,0
18330,7451,11,2,1,0,1,0
18331,7473,11,2,0,0,0,0
18332,7538,53,2,3,0,3,0
18333,7533,53,2,1,0,1,0
18334,7654,53,8,0,0,0,0
18335,7590,53,8,0,0,0,0
18336,7922,53,8,0,0,0,0
18337,7181,11,2,0,0,0,0
18338,7239,11,3,0,0,0,0
18339,7614,53,8,0,1,0,1
18340,7701,11,3,0,0,0,0
18341,7330,51,2,0,0,0,0
18342,7559,24,2,0,0,0,0
18343,7680,11,2,1,0,1,0
18344,7460,11,3,0,1,0,1
18345,7472,53,2,1,0,1,0
18346,7487,11,3,1,1,1,2
18347,7472,24,2,0,0,0,0
18348,6899,11,3,0,0,0,0
18349,7663,11,2,4,0,4,0
18350,7543,11,2,2,0,2,0
18351,7195,11,2,1,0,1,0
18352,7652,11,2,0,0,0,0
18353,7649,11,2,0,0,0,0
18354,7432,11,3,0,0,0,0
18355,7464,11,3,0,0,0,0
18356,7507,11,2,0,0,0,0
18357,7456,11,3,0,1,0,1
18358,7634,11,2,1,0,1,0
18359,7635,11,2,1,0,1,0
18360,7500,11,3,0,1,0,1
18361,7668,11,2,2,0,2,0
18362,7362,11,2,0,0,0,0
18363,7628,11,3,0,1,0,1
18364,7631,53,8,0,0,0,0
18365,7485,51,2,2,0,2,0
18366,7187,11,2,1,0,2,0
18367,7317,11,2,2,0,2,0
18368,7459,11,8,0,0,0,0
18369,7495,51,2,0,0,0,0
18370,7473,11,2,0,0,0,0
18371,7649,11,3,0,0,0,0
18372,7694,11,2,1,0,1,0
18373,7547,11,2,0,0,0,0
18374,7372,11,2,2,0,2,0
18375,7413,11,3,0,0,0,0
18376,7496,11,2,0,0,0,0
18377,7484,11,2,1,0,1,0
18378,7633,11,2,2,0,2,0
18379,7742,24,2,1,0,1,0
18380,7488,11,2,1,0,1,0
18381,7472,21,2,1,0,1,0
18382,7500,11,2,0,0,0,0
18383,7751,11,2,1,0,1,0
18384,7605,24,2,1,0,1,0
18385,7601,11,2,0,0,0,0
18386,7390,11,2,0,0,0,0
18387,7542,11,2,1,0,1,0
18388,7551,11,2,1,0,1,0
18389,7507,11,2,4,0,4,0
18390,7738,11,2,1,0,1,0
18391,7610,11,3,0,1,0,1
18392,7484,23,2,2,1,2,1
18393,7489,11,2,1,0,1,0
18394,7499,11,3,0,1,0,1
18395,7666,11,2,0,0,0,0
18396,7424,11,2,0,0,0,0
18397,7348,11,2,0,0,0,0
18398,7229,11,2,0,0,0,0
18399,7258,11,2,0,0,0,0
18400,7344,11,3,2,2,2,2
18401,7505,12,2,1,0,1,0
18402,7592,53,8,0,0,0,0
18403,7640,24,2,1,0,1,0
18404,7465,11,2,0,0,0,0
18405,7621,11,2,1,0,1,0
18406,7620,11,2,1,0,1,0
18407,7138,11,2,0,0,0,0
18408,7472,11,2,2,0,2,0
18409,6913,11,2,0,0,0,0
18410,7300,11,2,0,0,0,0
18411,7339,11,2,1,0,1,0
18412,7050,53,2,0,0,0,0
18413,7422,11,2,0,0,0,0
18414,7576,11,8,0,0,0,0
18415,7641,53,8,1,0,1,0
18416,7509,53,2,1,1,1,1
18417,7270,11,3,0,0,0,0
18418,7594,11,2,1,0,1,0
18419,7487,11,2,1,0,1,0
18420,7393,11,3,0,1,0,1
18421,7536,11,3,0,0,0,0
18422,7621,11,2,0,0,0,0
18423,7433,11,2,0,0,0,0
18424,7320,53,2,0,0,0,0
18425,7394,51,2,1,0,1,0
18426,7165,11,2,0,0,0,0
18427,7115,11,8,0,0,0,0
18428,7184,11,2,0,0,0,0
18429,7709,53,8,0,0,0,0
18430,7285,11,2,1,0,1,0
18431,7647,11,2,0,0,0,0
18432,7507,11,2,3,0,3,0
18433,7566,11,2,2,0,2,0
18434,7406,11,2,1,1,1,1
18435,7487,11,2,3,0,6,0
18436,7624,24,2,2,0,2,0
18437,7473,24,2,2,0,2,0
18438,7255,11,3,0,0,0,0
18439,7459,53,2,0,0,0,0
18440,7498,11,2,1,0,1,0
18441,7516,11,2,0,0,0,0
18442,7616,11,3,0,2,0,2
18443,7499,51,2,0,0,0,0
18444,7663,53,8,0,0,0,0
18445,7514,11,2,1,0,1,0
18446,7509,11,3,0,0,0,0
18447,7353,11,2,0,0,0,0
18448,7554,11,2,0,0,0,0
18449,7484,11,3,0,0,0,0
18450,7674,11,2,1,2,1,2
18451,7639,11,2,2,2,2,2
18452,7498,11,2,0,0,0,0
18453,7411,11,2,0,0,0,0
18454,7268,12,8,0,0,0,0
18455,7233,11,2,0,0,0,0
18456,7616,11,2,0,0,0,0
18457,7474,11,8,0,0,0,0
18458,7485,11,2,0,0,0,0
18459,7500,11,2,3,0,3,0
18460,7478,11,2,1,1,1,1
18461,7756,11,8,0,0,0,0
18462,7295,11,3,0,0,0,0
18463,7662,11,2,2,0,2,0
18464,7450,24,2,0,0,0,0
18465,7525,11,2,2,0,2,0
18466,7486,11,2,2,0,2,0
18467,7632,53,8,0,0,0,0
18468,7407,11,2,0,0,0,0
18469,7693,53,8,0,0,0,0
18470,7480,11,2,1,0,1,0
18471,7159,11,2,1,0,1,0
18472,7485,11,2,0,0,0,0
18473,7534,11,2,1,0,1,0
18474,7307,11,2,0,0,0,0
18475,7616,11,2,0,0,0,0
18476,7543,11,2,0,0,0,0
18477,7488,11,2,0,0,0,0
18478,7459,11,2,0,0,0,0
18479,7233,11,3,0,0,0,0
18480,7612,53,8,2,0,2,0
18481,7551,11,2,0,0,0,0
18482,7432,11,2,0,0,0,0
18483,7352,11,2,0,0,0,0
18484,7285,11,2,4,0,4,0
18485,7759,11,2,1,0,1,0
18486,7473,11,3,0,1,0,1
18487,7358,51,2,0,0,0,0
18488,7722,24,2,2,0,2,0
18489,7164,11,3,0,0,0,0
18490,7397,11,2,0,0,0,0
18491,7532,11,2,0,0,0,0
18492,7408,11,2,0,0,0,0
18493,7458,11,3,0,1,0,1
18494,7516,11,2,3,0,3,0
18495,7599,11,3,1,1,1,1
18496,7737,11,2,3,0,3,0
18497,7583,24,2,2,0,2,0
18498,7480,11,2,1,0,1,0
18499,7434,11,2,0,0,0,0
18500,7507,11,2,0,0,0,0
18501,,,,0,0,0,0
18502,7943,11,2,1,0,1,0
18503,7548,11,2,0,0,0,0
18504,7234,11,2,0,0,0,0
18505,7470,11,2,3,0,3,0
18506,7642,53,8,0,0,0,0
18507,7662,53,8,0,0,0,0
18508,7485,11,2,1,0,1,0
18509,7342,24,2,2,0,2,0
18510,7497,11,2,2,0,2,0
18511,7393,11,2,0,0,0,0
18512,7571,24,2,0,0,0,0
18513,7231,53,2,0,0,0,0
18514,7885,51,2,0,0,0,0
18515,7619,51,2,1,0,1,0
18516,7612,53,8,1,0,1,0
18517,7673,11,2,2,1,2,1
18518,7646,11,3,0,2,0,2
18519,7362,11,2,0,0,0,0
18520,7468,11,2,0,0,0,0
18521,7497,11,2,1,0,1,0
18522,7102,11,2,0,0,0,0
18523,7477,53,2,1,0,1,0
18524,7723,24,2,4,0,4,0
18525,7715,22,24,0,0,0,0
18526,6969,11,2,0,0,0,0
18527,7477,11,2,2,0,2,0
18528,7528,11,2,0,0,0,0
18529,7450,11,2,0,0,0,0
18530,7474,11,3,2,1,2,1
18531,7282,11,2,0,0,0,0
18532,7149,11,3,0,0,0,0
18533,7419,53,2,0,0,0,0
18534,7372,11,2,0,0,0,0
18535,7445,11,2,0,0,0,0
18536,7513,11,2,1,1,1,1
18537,7477,11,3,0,0,0,0
18538,7453,11,2,0,0,0,0
18539,7463,11,2,1,0,1,0
18540,7690,11,2,2,0,2,0
18541,7077,11,2,0,0,0,0
18542,7345,11,2,0,0,0,0
18543,7429,11,3,0,0,0,0
18544,7435,11,2,0,0,0,0
18545,7729,11,2,1,0,1,0
18546,7488,11,3,0,1,0,1
18547,7098,11,2,0,0,0,0
18548,7405,11,2,0,0,0,0
18549,7690,11,2,1,0,1,0
18550,7614,24,2,0,0,0,0
18551,7603,11,3,0,1,0,1
18552,7496,11,3,2,1,2,1
18553,7569,11,2,0,0,0,0
18554,7646,11,2,3,0,3,0
18555,7137,11,3,0,0,0,0
18556,7695,11,3,0,1,0,1
18557,7289,53,2,1,0,1,0
18558,7654,51,2,10,0,10,0
18559,7512,11,2,0,0,0,0
18560,7427,24,2,0,0,0,0
18561,7639,11,2,0,0,0,0
18562,7459,11,2,0,0,0,0
18563,7575,53,8,0,0,0,0
18564,7222,11,2,2,0,2,0
18565,7647,11,2,1,0,1,0
18566,7025,11,3,0,0,0,0
18567,7600,11,2,2,0,2,0
18568,7522,11,2,1,0,1,0
18569,7400,23,2,1,1,1,1
18570,7129,11,2,0,0,0,0
18571,7191,11,8,0,0,0,0
18572,7546,53,2,1,1,1,1
18573,7704,11,2,0,0,0,0
18574,7512,53,2,2,0,2,0
18575,7337,11,2,0,0,0,0
18576,7466,51,2,2,0,2,0
18577,7506,11,2,1,0,1,0
18578,7646,24,2,1,0,1,0
18579,7478,11,2,1,0,1,0
18580,7482,11,2,0,0,0,0
18581,7548,11,2,0,0,0,0
18582,7588,51,2,0,0,0,0
18583,7480,11,2,1,0,2,0
18584,7643,53,8,1,0,1,0
18585,7636,53,8,1,0,1,0
18586,7230,53,2,0,0,0,0
18587,7461,11,2,0,0,0,0
18588,7644,11,2,1,0,1,0
18589,7677,53,8,1,0,1,0
18590,7679,53,8,0,0,0,0
18591,7258,11,2,1,0,1,0
18592,7541,11,2,1,0,1,0
18593,7373,53,2,0,0,0,0
18594,7387,11,2,0,0,0,0
18595,7467,53,2,1,0,1,0
18596,7547,11,2,1,0,1,0
18597,7360,11,2,0,0,0,0
18598,7543,11,2,1,0,1,0
18599,7673,11,2,0,0,0,0
18600,7661,11,2,1,0,1,0
18601,7622,51,2,1,0,1,0
18602,7418,53,2,1,0,1,0
18603,7046,11,2,0,0,0,0
18604,7022,11,3,0,0,0,0
18605,7191,11,3,0,0,0,0
18606,7486,11,2,2,0,2,0
18607,7529,24,2,0,0,0,0
18608,7506,11,2,1,0,1,0
18609,7654,53,8,0,0,0,0
18610,7116,11,2,0,0,0,0
18611,7178,11,2,0,0,0,0
18612,7449,11,2,0,0,0,0
18613,7669,11,3,1,2,1,2
18614,7301,11,3,0,0,0,0
18615,7405,11,2,0,0,0,0
18616,7692,53,8,1,0,1,0
18617,7529,11,2,2,0,2,0
18618,7466,24,2,1,0,1,0
18619,7497,24,2,1,0,1,0
18620,7721,11,2,3,2,3,2
18621,7410,11,2,0,0,0,0
18622,7437,11,3,0,0,0,0
18623,7607,11,3,1,1,1,1
18624,7650,11,2,1,0,1,0
18625,7676,51,2,4,0,4,0
18626,7379,53,2,0,0,0,0
18627,7461,11,2,1,0,1,0
18628,7178,11,2,1,0,1,0
18629,7906,53,8,0,0,0,0
18630,7732,11,2,1,0,1,0
18631,7409,11,2,0,0,0,0
18632,7474,53,2,0,0,0,0
18633,7630,11,2,2,0,2,0
18634,7639,11,2,1,0,1,0
18635,7449,12,8,0,0,0,0
18636,7164,11,3,0,1,0,1
18637,7642,11,2,2,0,2,0
18638,7614,11,2,1,0,1,0
18639,7551,12,2,0,0,0,0
18640,7620,11,2,2,0,2,0
18641,7600,11,2,2,0,2,0
18642,7610,53,8,0,0,0,0
18643,7555,11,2,2,0,2,0
18644,7579,24,2,1,0,1,0
18645,7520,11,2,0,0,0,0
18646,7591,53,8,0,0,0,0
18647,7466,11,2,1,0,1,0
18648,7472,11,3,0,0,0,0
18649,7964,12,8,0,0,0,0
18650,7686,11,2,2,1,2,1
18651,7179,11,2,0,0,0,0
18652,7661,53,8,0,0,0,0
18653,7757,53,8,0,0,0,0
18654,7503,11,2,1,0,1,0
18655,7394,11,2,0,0,0,0
18656,7317,11,2,0,0,0,0
18657,7506,11,2,2,0,2,0
18658,7495,11,2,0,0,0,0
18659,7482,11,3,0,1,0,1
18660,7041,11,3,0,0,0,0
18661,7368,51,2,2,0,2,0
18662,7425,11,3,0,0,0,0
18663,7331,23,2,0,0,0,0
18664,7397,11,2,0,0,0,0
18665,7603,11,2,0,0,0,0
18666,7378,11,2,1,0,1,0
18667,7530,12,2,1,0,1,0
18668,7319,11,2,0,0,0,0
