cust_id,loan2_1,loan2_2,loan2_3,loan2_4,loan2_5
19844,4,7,42523,26448,27284
19845,8,11,334200,241827,176194
19846,7,15,129000,115539,117916
19847,10,33,481875,286928,333650
19848,5,8,71000,34094,59219
19849,4,6,197000,29123,63784
19850,4,4,122000,25151,29450
19851,8,13,193000,162640,173715
19852,8,13,154357,48932,37580
19853,1,1,13000,2,2050
19854,10,18,304757,252519,281338
19855,3,10,74000,8000,3696
19856,3,3,52000,527,327
19857,8,18,140371,118987,150088
19858,9,24,68800,42199,39334
19859,3,5,100000,29298,30059
19860,4,11,157000,125429,84744
19861,5,5,136000,95219,86339
19863,2,6,42000,1379,11271
19864,4,6,35000,30831,30909
19865,4,5,68660,55427,51546
19866,6,13,138000,32926,35821
19867,10,18,248000,166277,168808
19868,11,19,279500,185969,232627
19869,7,11,643000,489553,508889
19870,6,6,335000,40004,71218
19871,2,2,14000,4120,7481
19872,1,1,5000,5000,3333
19873,8,12,277000,201350,217281
19874,3,7,20000,11249,11762
19875,7,19,281628,65064,106708
19877,4,21,41493,6231,3464
19878,9,16,241000,235399,183176
19879,3,3,35000,101,132
19880,5,11,162001,116910,119730
19881,1,1,8000,3486,1743
19882,5,7,32000,17170,15261
19883,5,6,111681,98673,80587
19884,7,13,159000,73583,93690
19885,8,14,215200,33281,117093
19886,7,20,81700,33473,36656
19887,2,14,170000,77607,58737
19888,3,4,79000,7315,10099
19889,5,7,126598,59213,70304
19891,2,6,206083,116371,122628
19892,5,16,19500,1484,1648
19893,15,31,500339,235603,246799
19894,6,17,60500,58816,53607
19895,4,5,280687,132634,152444
19897,3,7,183007,46299,30140
19898,6,11,168001,264762,245788
19899,5,7,91500,45903,52492
19900,4,8,53000,23819,14197
19901,14,22,326000,55317,57064
19902,5,17,395000,107303,148548
19903,1,3,19000,9140,2449
19904,2,2,13000,151,110
19905,9,12,288500,110145,66140
19906,10,20,376000,305511,250334
19907,10,21,365500,171142,176441
19908,2,8,104000,13758,12364
19909,6,10,216000,146573,104568
19910,3,13,23000,20937,20221
19912,5,7,68000,51475,33582
19913,11,15,356161,279637,221258
19914,6,17,96500,183,18002
19915,4,8,23000,16266,12413
19916,5,16,60000,45377,33309
19917,3,7,58000,19861,6921
19918,5,7,24000,19995,19443
19919,2,3,14000,13083,13860
19920,5,10,98000,25086,20937
19921,4,6,67700,60110,55749
19922,5,9,431583,306481,323122
19923,8,20,193000,88285,111538
19924,2,3,15000,14694,9293
19925,4,16,48000,39399,43901
19926,5,6,381000,203981,228503
19927,10,13,168000,20651,31655
19928,6,18,290000,150844,162520
19929,5,8,344500,164751,173311
19930,1,1,10000,8566,4505
19931,10,13,245000,14881,24119
19932,13,22,442000,182611,183047
19933,1,2,50000,72,415
19934,10,17,365000,253897,190001
19935,10,23,598560,45574,42385
19936,4,16,79500,4250,4267
19937,3,3,116333,13100,23517
19938,10,15,575701,293132,286063
19939,8,31,461700,266682,206366
19940,7,19,166100,102693,83744
19941,9,14,108000,84839,62382
19943,11,27,609320,471163,436326
19944,6,8,196001,157640,172674
19945,5,12,115000,89236,89470
19946,1,1,0,0,0
19947,11,25,525919,482196,470865
19948,11,20,247700,227067,185348
19949,13,18,284100,249176,246178
19950,10,17,247600,233359,219213
19951,3,10,79108,11764,11009
19952,2,2,22000,0,175
19953,4,6,173000,169970,157289
19954,9,17,212800,175666,168964
19955,4,17,391000,337823,332129
19956,7,9,271000,252598,189902
19957,7,20,113441,69752,66542
19958,3,4,61000,20868,8518
19960,3,9,210000,150000,150027
19961,1,1,76000,76003,71948
19962,11,29,262443,180914,164834
19963,7,24,294534,77269,39284
19964,7,12,102000,112593,115339
19965,2,2,4000,0,0
19966,1,2,50000,23563,15924
19967,13,22,511811,225667,223900
19968,13,17,671500,232151,304560
19969,6,10,240003,226939,178454
19970,7,10,424110,312185,311896
19971,6,9,584927,332949,365604
19972,6,16,93500,34733,25469
19973,6,8,194278,189208,165429
19974,9,16,316567,80068,139080
19975,4,6,134500,19823,30828
19976,8,10,256750,230551,207253
19977,6,6,105600,101417,103549
19978,6,12,395000,345275,404883
19979,5,8,272750,86950,66142
19980,7,15,213000,99705,148393
19981,5,15,149791,75758,82130
19982,2,2,8000,0,0
19983,3,3,85000,70412,60480
19984,5,13,145992,106359,91277
19985,4,14,62800,2180,3421
19986,3,4,302000,99402,169353
19987,5,6,343000,102783,70619
19988,6,20,698533,227908,203481
19989,3,6,37000,0,0
19990,2,7,141000,30330,31715
19991,2,2,5001,0,0
19992,4,9,100600,25196,14036
19993,5,5,144000,99484,106410
19994,6,15,172000,132043,155594
19996,4,6,43000,35053,46822
19997,2,3,44000,27554,27337
19998,4,6,50000,26040,32966
19999,3,13,116400,31664,42504
20000,2,13,10000,5840,5175
20001,4,6,83000,35737,39551
20002,7,18,215694,5342,14275
20003,5,23,80000,15379,23726
20004,4,14,60033,44304,52995
20005,2,4,123723,120785,120237
20006,4,16,84000,0,7673
20007,2,3,15000,12817,14119
20008,9,16,231061,144628,127192
20009,7,11,68600,11581,24552
20010,4,6,26000,3001,2892
20011,1,1,50000,45257,24970
20012,3,7,483278,303980,313033
20013,2,2,40000,39589,39458
20014,3,5,75000,75097,77609
20015,3,24,79000,20918,32721
20016,4,9,23000,17228,9103
20017,5,7,70000,51822,46400
20018,8,12,391833,77479,104230
20019,10,30,550000,371997,234666
20020,4,18,171667,63517,83662
20021,1,2,2000,1,1
20022,3,5,41000,16691,13226
20023,7,19,269700,231717,227918
20024,2,6,13000,7509,8128
20025,6,43,239212,36061,53758
20026,8,9,441700,220712,122599
20027,7,9,111417,14921,36770
20028,2,2,74000,63879,38942
20029,3,7,130000,119077,116230
20030,2,4,22840,6329,7124
20031,3,13,24000,8600,7767
20032,10,21,454844,270709,204683
20033,5,7,309000,35864,30473
20034,8,20,309250,124203,164535
20035,10,15,460869,318241,229047
20036,2,12,108000,53823,29291
20037,8,11,443800,43619,43111
20038,2,2,55000,0,0
20040,4,5,326669,184995,164944
20041,4,5,45500,1627,6260
20042,2,2,206000,71518,50539
20043,4,18,154000,131681,204771
20044,4,5,51500,615,719
20045,11,15,534001,290250,97386
20046,4,5,46000,35669,34678
20047,4,5,108000,58858,90950
20049,7,9,167400,136149,103395
20050,5,11,505678,95198,90782
20051,10,17,262100,95494,140565
20052,4,9,660000,244128,190846
20053,2,4,29000,76,8119
20054,6,34,202400,133107,113287
20055,5,6,121400,81891,86475
20056,7,10,496579,381428,333356
20057,2,4,41000,0,205
20058,5,8,98500,37402,44643
20059,3,6,79495,47644,51626
20060,5,11,406000,24602,115427
20061,6,8,229000,127977,104262
20062,4,7,422000,352461,339893
20063,3,5,85000,25038,66443
20064,2,3,54000,35149,26845
20065,3,3,14000,13953,13345
20066,6,13,186200,79797,38191
20067,4,8,90000,43945,74320
20068,10,14,821100,333195,268742
20069,2,2,9000,2848,5850
20071,11,20,195161,106047,103454
20072,5,10,170146,115391,71504
20073,13,28,3216500,1935409,2007611
20074,9,18,178100,124913,126087
20075,5,10,185000,177622,142530
20076,10,29,219822,198196,197224
20077,10,19,296300,119469,172350
20078,3,3,38000,33033,34681
20079,5,20,210001,203933,194400
20080,8,15,568111,327635,285407
20081,4,8,147029,115711,112931
20082,4,6,137095,75491,57171
20083,1,1,0,0,0
20084,13,19,488071,208038,243024
20085,7,22,169000,78951,101710
20086,12,29,303529,271171,283923
20087,7,23,187900,85543,123312
20088,5,6,163000,120299,94098
20089,13,26,664354,425729,370885
20090,2,2,71650,5005,6481
20091,8,14,316000,31130,115743
20092,1,2,3000,0,0
20093,11,19,639733,181532,264167
20094,10,50,489953,178228,213383
20095,5,5,135863,114231,123396
20096,12,19,350781,235646,230317
20097,2,2,10001,1068,2231
20098,9,26,247421,180468,141312
20099,5,14,491646,75595,134166
20100,6,8,171700,111330,114380
20101,3,5,200000,163995,210320
20102,7,19,73000,49586,44382
20103,1,5,103462,98723,101574
20104,3,10,111024,62384,62755
20105,8,13,382400,295771,306511
20106,1,4,24000,15701,13945
20107,3,13,20000,14844,36583
20108,9,19,234884,98465,84361
20109,10,24,110500,76509,78482
20111,2,2,6500,0,0
20112,10,17,784000,296180,257849
20113,7,11,141000,140608,133154
20114,5,10,57001,25465,33553
20116,2,2,40000,16721,2787
20117,8,15,299622,283294,252214
20118,6,24,368000,206330,201624
20119,1,4,5000,154,87
20120,13,18,595599,251164,292964
20121,8,14,331998,140101,139180
20122,10,14,412000,109545,140632
20123,4,7,521792,29842,62790
20124,9,12,722746,251024,275220
20125,1,11,5000,0,0
20126,11,18,584700,370064,322809
20127,5,16,62833,28788,29985
20128,5,8,170000,96024,82905
20129,2,5,136000,91385,78963
20130,7,20,446400,204148,161881
20131,3,5,78000,58815,66187
20132,3,4,19000,6011,16092
20133,5,6,145164,137725,101213
20134,6,23,47001,5000,2082
20135,6,19,104101,102958,88785
20136,6,11,265946,210286,186397
20137,6,19,392000,58792,24897
20138,3,6,127000,99569,99552
20139,11,13,213277,200597,197039
20140,3,3,29000,641,4372
20141,6,12,296141,50779,71152
20142,5,9,159500,104151,120001
20143,7,20,62758,57457,52432
20144,3,17,13000,11856,12031
20145,3,4,48000,2228,4020
20146,10,23,344517,178432,159505
20147,2,3,38000,34152,28741
20148,9,12,331300,7731,18203
20149,7,17,106000,53059,64177
20150,6,9,183205,95420,86371
20151,2,12,33000,0,5200
20152,7,8,397400,393933,393079
20153,7,11,267938,62272,89781
20154,4,5,180000,61358,85919
20155,10,39,529833,230452,210281
20156,2,5,53000,25973,17784
20157,10,46,259001,9751,23475
20158,7,9,271500,213014,170250
20159,8,14,193331,166518,159024
20161,5,5,71000,63314,66563
20162,11,20,145000,121307,98611
20163,7,11,196000,0,1255
20164,7,10,69000,54250,52405
20165,1,1,11000,6020,2001
20166,1,1,3000,0,0
20167,8,31,215020,119618,119537
20168,10,22,324700,287707,280790
20169,12,12,206000,160228,173214
20170,3,4,15000,3118,4688
20171,1,1,10000,1032,1290
20172,7,10,70691,48725,51004
20173,2,2,25000,8961,6520
20174,6,10,68000,10876,11181
20175,6,6,131400,131407,131233
20176,2,3,39000,38999,38999
20177,9,17,226000,68030,73985
20178,9,15,131000,122505,115163
20179,1,5,500,0,52
20180,7,16,214000,108378,85826
20181,3,6,95000,76835,88367
20182,2,4,54000,39628,36913
20183,3,3,173333,7390,7183
20184,4,6,200083,119108,69987
20185,6,8,123121,77625,95972
20186,7,10,269001,3668,15756
20187,9,28,1095450,485944,390069
20188,4,6,112405,59185,83513
20189,4,7,224166,101523,102857
20191,7,18,260722,164248,87316
20192,5,16,81667,63532,91985
20193,11,15,616300,616576,569416
20194,6,19,123665,38665,73337
20195,5,6,52000,82,5044
20196,2,3,10002,13509,8124
20197,5,30,79667,64089,69267
20198,2,3,62000,743,2643
20199,1,1,22000,0,22
20200,6,28,87002,34981,38833
20201,4,6,166000,71301,97900
20202,4,5,56000,8183,21544
20203,1,4,90000,60409,98535
20204,7,10,196360,168198,159790
20205,2,6,28000,12990,10802
20206,6,19,186861,78400,43955
20207,2,2,21000,1486,3213
20208,4,19,63611,54235,56132
20209,6,8,70134,48385,48659
20210,7,7,330000,127874,163433
20211,4,12,139000,56956,130643
20212,7,16,260279,183648,161694
20213,7,11,89195,51841,56348
20214,1,2,22500,1798,7756
20215,6,17,76000,58912,54689
20216,7,11,330535,173728,239693
20217,6,9,273000,64886,115709
20218,3,10,192500,75975,78940
20219,7,19,132000,111204,101185
20220,2,2,84000,3055,10636
20221,3,14,75000,37280,31211
20222,4,6,210667,167021,167265
20223,1,1,16000,8422,12260
20224,7,7,176167,68853,90082
20225,4,4,109000,26889,74419
20226,2,2,51000,0,0
20227,5,7,75043,0,0
20228,7,9,276400,12201,12204
20229,2,4,400000,245900,307463
20230,5,7,255000,4502,34770
20231,1,1,20000,0,0
20232,4,14,79226,36759,45735
20233,2,3,145559,2905,31494
20234,4,18,98307,44957,41226
20235,4,9,481839,231283,268963
20236,4,4,35000,14393,10911
20237,4,4,60000,47116,40885
20238,5,15,215600,65740,44313
20239,3,13,66000,13862,28615
20241,7,26,293000,266665,263018
20242,7,13,115000,56301,38192
20243,5,7,304000,173706,207182
20244,1,1,10000,0,0
20245,2,5,80000,7079,10260
20246,6,6,237000,62337,103046
20247,2,5,19600,15361,5501
20248,7,13,185000,0,102
20249,3,7,155500,126543,148409
20250,3,3,130000,8203,26056
20251,4,16,31000,16000,5430
20252,1,1,70000,60283,42802
20253,1,2,18000,0,0
20254,2,6,20000,20214,19995
20255,8,13,395800,281166,258897
20256,6,6,244000,243261,171583
20257,8,19,315683,77710,101960
20258,2,2,115000,100573,90495
20259,2,3,75000,15337,39642
20260,7,24,343000,282753,279832
20261,8,14,283916,127648,130079
20262,1,1,10000,10048,9855
20263,2,12,26000,15847,8212
20264,6,21,563100,226649,240430
20265,5,8,64800,31740,32538
20266,5,21,155000,134188,155455
20267,8,12,290000,192929,191566
20268,1,1,12000,5000,2268
20269,1,2,48000,0,0
20270,6,10,170632,100925,95638
20271,7,12,336062,146481,132372
20272,1,1,0,0,0
20273,1,1,4000,3548,3161
20274,10,19,168500,125631,56394
20275,6,10,212400,209376,208408
20276,4,17,82000,50939,50566
20277,6,20,143750,90455,89272
20278,2,2,20000,11693,14189
20279,1,4,30000,1955,2228
20280,1,1,1,0,0
20281,4,4,95000,79990,52761
20282,9,15,190600,184128,236630
20283,2,2,10000,0,0
20284,3,14,300668,45509,15417
20285,3,13,87000,19848,25082
20286,5,5,152700,106794,88465
20287,3,13,43000,5022,11444
20288,10,27,239000,0,33783
20289,8,13,137600,96146,101853
20290,6,8,270682,116086,107854
20291,5,5,305000,50000,25833
20292,8,10,338000,199297,235812
20293,2,2,23000,10800,10300
20294,1,1,5000,0,159
20295,3,16,73000,23761,26169
20296,7,18,174000,168600,149870
20297,11,24,83900,68906,87808
20298,7,16,82000,59697,78738
20299,7,11,511600,224436,214847
20300,5,11,207000,146498,191838
20301,5,8,353000,28624,35329
20302,4,5,203000,0,6090
20303,5,10,63000,103795,116823
20304,8,12,517400,314225,315026
20305,3,14,32000,29207,24895
20306,2,2,96000,0,834
20307,5,15,92000,60456,75613
20308,6,13,165685,88859,106208
20309,7,21,100604,78700,75656
20310,10,38,349000,310523,294813
20311,9,11,400161,354502,344296
20312,1,1,0,0,2467
20313,11,22,1006026,726621,730849
20314,3,3,33467,23886,25406
20315,1,1,5000,2378,1009
20316,4,5,109000,20832,45490
20317,7,14,389771,112025,123476
20318,9,13,201000,187493,198454
20319,5,10,253136,206520,207730
20320,6,22,62000,29702,30028
20321,2,6,153000,128947,133049
20322,1,1,10000,9979,9983
20323,12,20,730600,472303,444417
20324,9,11,139258,130549,130255
20325,4,4,23200,15768,12065
20326,4,8,175891,81344,76605
20327,1,1,21000,15000,3750
20328,8,15,283200,138159,117373
20329,4,6,60000,8070,18620
20330,3,5,75000,14078,8247
20331,9,26,172167,69719,124462
20332,3,17,331000,309872,149830
20333,4,6,34000,24900,21886
20334,2,13,74000,47520,21462
20336,1,11,5000,0,1432
20337,3,6,99000,27424,29221
20338,1,1,21000,0,17939
20339,4,6,721500,213842,180254
20340,5,8,87600,62348,53853
20341,2,2,32500,14535,8684
20342,10,15,597400,343157,375640
20343,8,20,107000,90141,96466
20344,3,3,20000,937,1155
20345,9,23,638000,470001,416862
20346,4,5,162000,72117,51737
20347,3,3,78000,41862,48217
20348,8,17,125400,96600,78634
20349,12,47,496604,34815,68596
20350,6,9,382524,167537,157817
20351,2,4,59000,5642,19228
20352,4,4,34000,23952,30657
20353,7,23,72912,52310,40771
20354,8,8,119500,76561,78838
20355,3,3,92000,15976,12348
20356,5,8,58300,30651,37437
20357,5,5,120000,119706,113412
20358,3,16,34000,5844,10594
20359,7,10,214000,171425,173248
20360,3,4,54000,42619,39920
20361,8,13,404000,110603,160890
20362,3,3,32001,6095,6486
20363,3,15,28713,13704,10062
20364,6,8,66200,20735,12721
20365,3,5,11000,20,4920
20366,7,8,105427,92620,80062
20367,3,6,64000,45577,30410
20368,2,3,44500,43570,41847
20369,6,17,40500,19216,30270
20370,4,19,68000,21019,19916
20371,5,6,46683,23429,30580
20372,5,17,365472,336601,297645
20373,4,7,249000,41526,101201
20374,7,7,225500,222424,243113
20375,1,1,3000,0,0
20376,4,22,192500,61109,53289
20377,7,20,67000,50553,49936
20378,10,25,449293,133993,169277
20379,5,12,399444,148102,133559
20380,5,8,112600,0,1644
20381,2,12,13000,4990,4192
20382,6,11,376000,3832,2147
20384,1,1,8000,0,0
20385,8,13,252000,104962,89287
20386,3,4,138000,92108,81002
20387,10,19,307000,103882,79986
20388,4,17,57000,56987,44844
20389,2,8,120000,808,3105
20390,4,9,473204,60654,57905
20391,9,12,339800,75768,68162
20392,4,6,265000,55796,78778
20393,6,15,500000,292838,311539
20394,8,15,522017,273895,284109
20395,4,5,41000,21349,15007
20396,2,2,54000,12365,64873
20397,2,2,30000,6975,15285
20398,6,20,168600,155677,119174
20399,8,27,178000,154175,151687
20400,4,14,26000,25797,25723
20401,1,2,18000,0,0
20402,5,13,184600,171899,190050
20403,7,8,93500,93643,89505
20404,2,2,15000,14967,14497
20405,6,9,85000,22171,24342
20406,8,35,117400,99781,105516
20407,11,28,403500,48254,52754
20408,5,7,140001,16929,23286
20409,7,8,144132,21540,12971
20410,6,8,181625,113552,112699
20411,7,11,154000,43530,52959
20412,1,2,65000,31970,34979
20413,3,6,162000,1887,1575
20414,6,6,302778,90711,101388
20415,9,12,489000,252796,239068
20417,4,7,46800,44723,43075
20418,6,19,425195,209195,199225
20419,4,16,67001,7911,20825
20420,2,6,13000,1937,7146
20421,3,3,13000,2109,2028
20422,9,14,109000,0,0
20423,6,7,142400,85198,84189
20424,8,13,126000,78598,71538
20425,1,11,10000,9964,9858
20426,1,2,10090,2850,3055
20427,5,11,54360,38349,37874
20428,2,5,67117,21224,32806
20429,12,27,502400,156318,229210
20430,2,2,25000,0,2631
20431,1,1,15000,1343,2606
20432,7,7,443000,43494,11121
20433,8,12,261922,44210,47087
20434,2,2,29500,0,8073
20435,2,5,75000,61084,121508
20436,7,20,101000,29334,17342
20438,1,1,50000,43980,44879
20439,2,3,11000,0,0
20440,4,5,334198,181016,270510
20441,3,6,58016,16304,20638
20442,10,20,481230,445044,385778
20443,8,12,216000,216143,195810
20444,4,5,55000,45651,40914
20445,8,17,598191,293164,307775
20446,5,26,45000,28989,24171
20447,4,9,218100,6785,15764
20448,3,5,51000,56995,57332
20449,7,11,144500,131645,120313
20450,11,30,362500,190657,232805
20451,3,27,100000,28404,26541
20452,6,19,166800,154944,117606
20453,11,20,229901,75904,82918
20454,6,7,123000,112761,79372
20455,2,2,38000,1097,294
20456,8,17,161000,101961,46859
20457,2,3,5000,0,0
20458,3,3,38100,15,169
20459,6,21,115000,113823,98246
20460,3,4,36500,26741,18457
20461,6,11,76095,52498,50993
20462,2,2,41000,0,0
20463,1,1,12000,0,0
20464,6,23,512984,277696,242832
20465,3,4,179600,81730,78132
20466,1,2,37500,6025,5602
20467,13,31,840855,206053,240007
20468,6,7,584290,15371,7535
20469,3,14,28000,4929,4114
20470,6,10,98800,23617,26012
20471,7,9,228000,110864,86654
20472,5,7,73300,73411,72352
20473,4,14,70500,24566,16290
20474,9,23,222167,100247,71691
20475,1,1,8000,7834,7694
20476,12,20,281600,245504,246148
20477,9,13,326966,166956,168008
20478,9,15,638000,298582,329441
20480,6,17,210900,65311,43015
20481,5,7,436500,376,1258
20482,13,17,633600,174400,184649
20483,8,30,192456,22897,19251
20484,1,1,9000,4218,4761
20485,1,1,30000,26476,21768
20487,5,9,251000,172384,185073
20488,1,1,50000,15000,32202
20489,3,5,20600,43297,8884
20490,4,5,188000,0,3178
20491,6,7,188000,65349,68154
20492,6,10,594000,397083,419992
20493,3,4,17000,12673,14487
20494,3,13,205000,158043,47810
20495,8,13,191800,156012,149181
20496,2,2,110500,1585,2454
20497,2,2,15000,0,0
20498,6,8,66000,39073,40196
20499,7,13,183270,44682,70073
20500,8,16,146478,145063,127737
20501,6,9,164000,156043,144676
20502,2,2,12000,0,3305
20503,6,28,380000,310536,302977
20504,1,5,1000,0,0
20505,7,26,152500,126435,128755
20506,3,4,29000,23824,17745
20507,5,9,189200,160208,142718
20508,3,3,36000,5765,8112
20509,12,27,851100,742498,640657
20510,9,27,630633,549028,463210
20511,4,5,190551,59284,46594
20512,4,5,50000,9780,3668
20513,1,1,11000,42,105
20514,5,8,73000,5792,16514
20515,4,4,772847,34073,23652
20516,9,17,254508,74709,61941
20517,6,7,249001,239616,221390
20518,4,5,86467,65783,58690
20519,5,7,377000,240398,217141
20520,4,6,72000,58976,51643
20521,5,7,67700,42109,46626
20522,11,25,245242,110910,119756
20523,2,3,41000,26738,13330
20524,8,12,665959,41992,34089
20525,9,18,472500,211703,193123
20526,8,12,879000,400066,402768
20527,9,20,348005,73692,101164
20528,1,1,7000,0,0
20529,12,23,1138701,515297,372342
20530,8,11,309500,105524,138422
20531,6,52,184120,147332,147642
20532,4,10,194490,111181,142518
20533,2,6,17000,0,163
20534,2,2,7000,405,389
20536,8,30,332902,325683,299761
20537,5,17,131000,52533,47261
20538,2,5,44380,542,805
20539,7,12,401666,362520,349571
20540,5,16,199000,134471,107009
20541,3,5,34000,11749,16805
20542,3,3,53000,18000,3006
20543,4,5,120000,0,21250
20544,9,15,427000,93979,122011
20545,10,29,428825,316252,278026
20546,5,10,91000,77742,66828
20547,7,10,361211,193239,117121
20548,4,6,77000,0,463
20549,4,6,159361,2264,10790
20550,2,14,41000,10500,1916
20551,6,7,114000,77149,73312
20552,5,17,150456,137626,149967
20553,5,9,169675,85175,94539
20554,2,4,10000,0,0
20555,2,2,47000,24964,16398
20556,7,21,154000,0,10995
20557,6,9,405000,226844,246501
20558,10,23,410000,242429,238711
20559,4,5,66000,46116,45391
20560,9,10,718000,647528,583346
20561,4,19,86486,163572,157949
20562,11,16,383200,194333,197298
20563,6,8,213500,149115,126702
20564,6,18,226000,64773,88525
20565,6,8,327500,295799,285140
20566,8,19,162516,15408,29016
20567,1,1,6000,43,91
20568,10,25,415606,161407,133393
20569,11,27,284001,112355,160546
20570,6,22,1162884,357182,395261
20571,6,9,138900,48444,50363
20572,12,19,411000,358741,287277
20573,5,25,160600,96143,80956
20574,1,1,5000,2910,3105
20575,6,11,135001,95568,95688
20576,9,25,149000,78413,47688
20577,8,12,381986,244697,222444
20578,7,22,317933,264112,227236
20579,1,2,12600,13607,14514
20580,13,25,441340,358806,323432
20581,7,9,124000,99307,99037
20582,5,8,231000,4222,13147
20583,9,15,457000,41916,120891
20584,8,20,204000,96678,105171
20585,8,16,361519,224746,225370
20586,1,2,135000,54049,46518
20587,5,8,220307,109276,121759
20588,2,3,40000,34327,32770
20589,11,26,201348,95558,99043
20590,6,17,85100,89224,83527
20591,1,1,3000,0,41
20593,9,16,373201,131277,157998
20594,4,16,136000,39340,62165
20595,3,3,88000,4838,4905
20596,4,9,44000,22766,20958
20597,2,13,150000,3138,19875
20598,2,2,22000,670,7029
20599,7,11,126192,65060,49994
20600,6,11,333700,223635,202597
20601,11,25,216000,148488,178773
20602,6,10,354000,95932,99713
20603,5,6,191500,176691,185404
20604,11,13,435000,143000,117707
20605,9,24,208425,159929,132587
20606,5,7,92065,55084,65280
20607,10,17,440601,70466,28091
20608,3,8,65140,16728,19882
20609,7,12,136000,103311,98968
20610,8,14,232000,75888,76953
20611,7,18,264738,176966,161836
20612,9,9,345066,107824,90134
20613,5,8,80000,75797,70744
20614,5,15,42000,25055,23865
20615,1,11,3000,0,0
20616,6,13,177957,1899,2061
20617,5,6,167000,19466,107247
20618,9,19,403781,259751,177478
20619,3,14,57000,31159,50801
20620,6,11,395000,326319,332479
20621,6,8,306079,69332,115468
20622,4,4,46000,39931,26733
20623,11,15,585667,413172,380864
20624,3,3,29000,11385,16924
20625,3,4,35000,10642,15109
20626,15,16,230000,204147,203306
20627,11,20,212000,138978,171061
20628,7,9,172170,87512,86204
20629,5,16,66000,12509,21434
20630,5,20,266539,230080,249887
20631,6,7,92822,60481,107363
20632,14,29,971870,409704,243777
20633,4,8,139000,26450,21328
20634,1,1,6000,1219,3115
20635,1,1,10000,9500,3167
20636,12,19,288600,135102,157588
20637,6,10,104600,52516,56032
20638,5,24,274108,228684,197255
20639,5,17,258000,150726,143933
20640,6,8,113000,64452,67594
20641,4,5,31000,0,0
20642,6,23,296000,86729,47127
20643,10,13,202233,149654,160955
20644,11,35,419100,292442,250795
20645,5,16,80000,68088,58241
20646,4,6,75000,16026,19146
20647,7,18,912947,632206,252504
20648,5,7,109000,46906,68090
20649,4,15,35000,1758,2495
20650,10,26,166400,61406,56190
20652,5,7,105000,33061,18531
20653,4,7,92000,81915,90225
20654,3,3,33000,17926,15113
20655,11,26,201000,140611,144176
20656,7,7,185000,13422,37779
20657,1,1,10000,0,0
20658,8,8,131600,124706,108935
20659,8,11,175000,132464,127981
20660,7,12,612000,395994,430725
20661,3,4,84000,2442,10126
20662,6,8,81010,0,0
20663,9,10,313767,105821,101884
20664,6,9,71800,71310,68363
20665,3,5,100000,49050,52175
20666,3,4,51000,0,2689
20667,1,1,12000,0,0
20668,7,15,264842,93894,171914
20669,5,6,92900,57532,50966
20670,5,17,193719,111075,113060
20671,9,19,427232,276244,304863
20672,1,2,10000,273,556
20673,2,2,102000,102497,117345
20675,5,6,133000,78346,125867
20676,6,29,936901,546151,506584
20677,3,5,6000,0,0
20678,1,1,0,0,0
20679,9,11,199167,54418,52021
20680,2,4,55000,281,42219
20681,4,7,129000,125033,120672
20682,2,5,62000,35590,28366
20683,6,7,252000,10586,11267
20684,5,12,604500,186924,203203
20685,16,31,807146,454022,429352
20686,2,3,62000,0,1
20687,3,3,30000,6145,9205
20688,2,14,40000,26801,14040
20689,3,3,60700,58099,37241
20690,9,27,149000,18072,65577
20691,9,24,566297,500032,469066
20692,5,5,228200,182114,65856
20693,5,17,74200,56759,45312
20694,8,15,238191,46314,44191
20695,4,6,142000,15108,19759
20696,1,4,5000,0,23
20697,13,21,217300,157684,159120
20698,10,23,263500,215265,219609
20699,4,5,61000,25996,49188
20700,1,1,3000,755,261
20701,8,24,149000,121700,101624
20702,1,2,241235,141499,103914
20703,6,7,152231,93221,123179
20704,4,5,31000,14706,14636
20705,11,27,408000,147749,133884
20706,2,2,10000,2575,2871
20707,7,27,134424,94057,102732
20708,3,4,102647,200,16458
20709,3,5,106000,0,252
20710,5,24,85500,56397,65532
20711,5,12,277000,30968,69769
20712,2,3,16000,656,1007
20713,4,11,315000,186145,160886
20714,4,14,165000,78644,53715
20715,7,12,104788,87399,84910
20716,6,11,161000,138527,101913
20717,9,15,203839,26699,65795
20718,3,4,114800,73411,28748
20719,11,20,305000,211524,211862
20720,1,2,6000,0,0
20721,11,17,429400,353438,321356
20722,2,3,19000,39869,40194
20723,7,22,181197,144339,71559
20724,5,5,79500,1986,8035
20725,5,9,195000,28748,44732
20726,2,12,49000,965,26942
20727,2,7,46400,29014,25360
20728,5,10,54500,43990,47038
20729,14,31,293500,136135,77536
20730,3,16,124000,41101,41357
20731,7,10,422000,213384,211841
20732,12,23,882485,169816,202473
20733,11,14,129248,102152,93580
20734,4,10,69767,651,338
20735,2,8,55000,18097,28052
20736,5,5,33400,21937,11410
20737,1,6,5000,142,30
20738,5,11,219448,133200,41931
20739,8,14,313400,138934,172277
20740,7,9,317401,3389,5687
20741,5,10,200010,75621,52699
20742,10,20,567800,571656,558023
20743,3,7,35000,17474,20484
20744,3,5,23000,19633,13895
20745,16,35,448552,167553,260130
20746,8,21,280333,1597,2143
20747,3,9,348000,50761,23648
20748,1,1,10000,8332,5579
20749,6,8,114000,90138,58881
20750,5,7,196828,51990,50482
20751,5,5,73000,40191,43647
20752,4,5,150000,101561,100671
