cust_id,basic_1,basic_2,basic_3
17885,53,1.0,30.0
17886,56,1.0,20.0
17887,35,2.0,60.0
17888,45,1.0,60.0
17889,35,1.0,30.0
17890,34,1.0,99.0
17891,41,1.0,20.0
17892,48,2.0,40.0
17893,39,2.0,40.0
17894,49,1.0,90.0
17895,39,2.0,91.0
17896,52,2.0,60.0
17897,37,2.0,20.0
17898,34,1.0,30.0
17899,33,1.0,30.0
17900,39,1.0,40.0
17901,41,2.0,30.0
17902,44,1.0,40.0
17903,54,2.0,40.0
17904,52,1.0,60.0
17905,53,1.0,30.0
17906,35,2.0,60.0
17907,52,1.0,91.0
17908,54,1.0,40.0
17909,28,1.0,30.0
17910,32,2.0,30.0
17911,33,1.0,30.0
17912,49,1.0,40.0
17913,52,1.0,99.0
17914,55,1.0,30.0
17915,36,2.0,40.0
17916,41,1.0,30.0
17917,42,1.0,20.0
17918,44,2.0,30.0
17919,56,2.0,30.0
17920,34,2.0,60.0
17921,54,1.0,20.0
17922,55,1.0,30.0
17923,43,1.0,30.0
17924,54,1.0,30.0
17925,39,2.0,20.0
17926,55,1.0,60.0
17927,48,1.0,60.0
17928,30,1.0,20.0
17929,51,1.0,30.0
17930,52,1.0,30.0
17931,53,1.0,91.0
17932,46,1.0,40.0
17933,39,1.0,20.0
17934,41,1.0,60.0
17936,51,1.0,30.0
17937,45,1.0,91.0
17938,32,1.0,20.0
17939,42,1.0,99.0
17940,27,1.0,20.0
17941,42,1.0,60.0
17942,40,1.0,
17943,48,1.0,60.0
17944,45,2.0,99.0
17945,55,1.0,60.0
17946,36,1.0,40.0
17947,55,1.0,91.0
17948,46,1.0,90.0
17949,40,1.0,60.0
17950,44,1.0,60.0
17951,56,1.0,91.0
17952,49,1.0,60.0
17953,39,1.0,60.0
17954,32,2.0,30.0
17955,53,1.0,91.0
17956,37,1.0,30.0
17957,48,1.0,99.0
17958,35,1.0,91.0
17959,42,1.0,10.0
17960,38,1.0,40.0
17961,46,1.0,30.0
17962,39,1.0,30.0
17963,43,2.0,91.0
17964,47,1.0,40.0
17965,39,1.0,60.0
17966,39,1.0,30.0
17967,30,1.0,99.0
17968,40,2.0,30.0
17969,38,1.0,91.0
17970,56,1.0,99.0
17971,40,2.0,40.0
17972,47,1.0,40.0
17973,32,1.0,60.0
17974,46,1.0,10.0
17975,35,1.0,30.0
17976,34,1.0,30.0
17977,50,2.0,20.0
17978,35,1.0,40.0
17979,38,1.0,60.0
17980,55,1.0,40.0
17981,25,1.0,60.0
17982,28,2.0,30.0
17983,44,2.0,30.0
17984,31,2.0,20.0
17985,38,1.0,30.0
17986,42,1.0,30.0
17987,40,1.0,60.0
17988,28,1.0,40.0
17989,35,2.0,20.0
17990,38,1.0,60.0
17991,44,2.0,30.0
17992,52,1.0,30.0
17993,43,1.0,90.0
17994,42,1.0,30.0
17995,33,2.0,99.0
17996,35,1.0,30.0
17997,36,1.0,30.0
17998,50,1.0,60.0
17999,38,1.0,20.0
18000,31,1.0,30.0
18001,48,1.0,30.0
18002,42,2.0,30.0
18003,45,1.0,99.0
18004,42,1.0,99.0
18005,40,2.0,60.0
18006,54,1.0,91.0
18007,55,1.0,60.0
18008,44,1.0,60.0
18009,43,1.0,99.0
18010,41,1.0,30.0
18011,30,1.0,60.0
18012,45,1.0,60.0
18013,46,2.0,40.0
18014,39,1.0,30.0
18015,32,1.0,20.0
18016,50,2.0,60.0
18017,38,1.0,20.0
18018,33,2.0,60.0
18019,50,1.0,20.0
18020,40,1.0,20.0
18021,29,1.0,91.0
18022,45,2.0,30.0
18023,50,1.0,60.0
18024,52,2.0,91.0
18025,33,2.0,30.0
18026,35,1.0,30.0
18027,52,2.0,60.0
18028,48,2.0,60.0
18029,39,1.0,30.0
18030,35,1.0,91.0
18031,37,1.0,99.0
18032,43,1.0,60.0
18033,48,2.0,91.0
18034,34,1.0,30.0
18035,41,1.0,20.0
18036,57,1.0,20.0
18037,44,1.0,40.0
18038,31,1.0,30.0
18039,56,1.0,99.0
18040,31,2.0,60.0
18041,38,1.0,30.0
18042,33,1.0,99.0
18043,40,1.0,91.0
18044,60,1.0,30.0
18045,31,1.0,30.0
18046,35,1.0,20.0
18047,52,2.0,30.0
18048,53,1.0,30.0
18049,34,2.0,60.0
18050,37,1.0,60.0
18051,34,1.0,30.0
18052,47,1.0,30.0
18053,55,2.0,99.0
18054,30,1.0,60.0
18055,35,1.0,60.0
18056,56,1.0,40.0
18057,37,2.0,20.0
18058,32,1.0,30.0
18059,33,1.0,60.0
18060,42,1.0,60.0
18061,51,1.0,91.0
18062,50,1.0,60.0
18063,33,2.0,20.0
18064,46,1.0,91.0
18065,46,1.0,91.0
18066,47,1.0,99.0
18067,33,2.0,30.0
18068,36,2.0,40.0
18069,34,1.0,99.0
18070,33,1.0,30.0
18071,42,1.0,30.0
18072,36,1.0,60.0
18073,34,2.0,30.0
18074,54,2.0,30.0
18075,45,1.0,30.0
18076,50,1.0,30.0
18077,32,1.0,20.0
18078,49,1.0,60.0
18079,29,2.0,20.0
18080,50,2.0,30.0
18081,36,1.0,99.0
18082,38,1.0,60.0
18083,54,1.0,40.0
18084,39,2.0,99.0
18085,58,1.0,30.0
18086,56,1.0,90.0
18087,34,1.0,30.0
18088,41,2.0,60.0
18089,42,2.0,30.0
18090,48,1.0,60.0
18091,50,1.0,20.0
18092,35,1.0,30.0
18093,50,1.0,91.0
18094,46,1.0,20.0
18095,40,1.0,30.0
18096,55,1.0,40.0
18097,52,1.0,40.0
18098,39,1.0,20.0
18099,32,2.0,60.0
18100,32,1.0,99.0
18101,34,2.0,30.0
18102,45,1.0,40.0
18103,44,1.0,20.0
18104,54,2.0,30.0
18105,46,1.0,60.0
18106,51,1.0,60.0
18107,56,1.0,40.0
18108,41,1.0,20.0
18109,47,1.0,20.0
18110,44,1.0,60.0
18111,54,1.0,30.0
18112,47,2.0,30.0
18113,40,1.0,10.0
18114,55,2.0,30.0
18115,29,1.0,30.0
18116,40,1.0,91.0
18117,30,2.0,20.0
18118,49,1.0,30.0
18119,40,1.0,60.0
18120,24,1.0,60.0
18121,33,2.0,20.0
18122,41,1.0,30.0
18123,48,1.0,99.0
18124,41,1.0,60.0
18125,45,2.0,20.0
18126,36,1.0,60.0
18127,33,2.0,99.0
18128,34,1.0,30.0
18129,46,2.0,20.0
18130,51,2.0,30.0
18131,48,1.0,30.0
18132,53,1.0,60.0
18133,34,2.0,30.0
18134,43,2.0,91.0
18135,41,1.0,20.0
18136,45,1.0,30.0
18137,33,1.0,99.0
18138,46,1.0,60.0
18139,54,2.0,60.0
18140,52,1.0,99.0
18141,53,1.0,20.0
18142,52,1.0,30.0
18143,44,1.0,20.0
18144,34,1.0,60.0
18145,48,1.0,60.0
18146,34,1.0,30.0
18147,43,1.0,91.0
18148,53,1.0,40.0
18149,36,2.0,30.0
18150,51,1.0,99.0
18151,47,1.0,30.0
18152,46,1.0,30.0
18153,53,2.0,30.0
18154,31,2.0,90.0
18155,38,1.0,30.0
18156,52,2.0,30.0
18157,39,1.0,60.0
18158,32,1.0,99.0
18159,41,1.0,91.0
18160,34,1.0,60.0
18161,41,1.0,99.0
18162,47,1.0,99.0
18163,49,1.0,60.0
18164,43,1.0,30.0
18165,44,1.0,
18166,46,1.0,91.0
18167,53,2.0,30.0
18168,43,1.0,60.0
18169,36,1.0,30.0
18170,39,1.0,30.0
18171,39,2.0,30.0
18172,46,1.0,60.0
18173,33,1.0,91.0
18174,34,1.0,60.0
18175,35,1.0,40.0
18176,37,1.0,20.0
18177,41,1.0,60.0
18178,30,1.0,90.0
18179,46,1.0,60.0
18180,43,2.0,30.0
18181,44,1.0,90.0
18182,32,2.0,30.0
18183,33,1.0,30.0
18184,42,1.0,60.0
18185,57,1.0,10.0
18186,55,2.0,40.0
18187,52,1.0,40.0
18188,42,1.0,40.0
18189,45,1.0,30.0
18190,32,2.0,99.0
18191,52,1.0,30.0
18192,39,1.0,30.0
18193,35,1.0,99.0
18194,37,1.0,90.0
18195,40,1.0,20.0
18196,45,2.0,30.0
18197,44,2.0,30.0
18198,42,2.0,99.0
18199,54,2.0,40.0
18200,36,1.0,60.0
18201,44,1.0,60.0
18202,39,1.0,30.0
18203,52,2.0,30.0
18204,32,1.0,60.0
18205,48,1.0,90.0
18206,28,1.0,30.0
18207,33,1.0,60.0
18208,56,1.0,60.0
18209,37,1.0,30.0
18210,51,1.0,91.0
18211,43,1.0,30.0
18212,57,1.0,60.0
18213,34,1.0,30.0
18214,49,1.0,40.0
18215,39,2.0,30.0
18216,33,2.0,20.0
18217,51,1.0,60.0
18218,42,1.0,
18219,44,1.0,20.0
18220,35,1.0,30.0
18221,31,2.0,30.0
18222,50,1.0,60.0
18223,37,1.0,30.0
18224,38,1.0,20.0
18225,48,1.0,20.0
18226,55,1.0,30.0
18227,57,1.0,40.0
18228,49,2.0,30.0
18229,45,1.0,40.0
18230,34,1.0,99.0
18231,57,1.0,91.0
18232,30,1.0,40.0
18233,46,2.0,30.0
18234,46,1.0,60.0
18235,35,1.0,30.0
18236,47,1.0,40.0
18237,42,1.0,99.0
18238,54,1.0,30.0
18239,44,1.0,99.0
18240,35,1.0,40.0
18241,35,1.0,60.0
18242,38,1.0,30.0
18243,39,1.0,60.0
18244,34,1.0,30.0
18245,50,1.0,20.0
18246,53,1.0,99.0
18247,39,1.0,30.0
18248,29,1.0,91.0
18249,45,1.0,40.0
18250,52,2.0,90.0
18251,33,1.0,30.0
18252,36,1.0,60.0
18253,32,2.0,30.0
18254,34,1.0,40.0
18255,37,2.0,30.0
18256,37,1.0,60.0
18257,47,1.0,60.0
18258,35,1.0,20.0
18259,38,1.0,30.0
18260,51,2.0,60.0
18261,46,2.0,99.0
18262,32,2.0,20.0
18263,54,1.0,40.0
18264,41,1.0,91.0
18265,35,1.0,60.0
18266,52,1.0,20.0
18267,52,1.0,91.0
18268,32,1.0,40.0
18269,45,1.0,20.0
18270,40,2.0,30.0
18271,51,1.0,91.0
18272,46,1.0,90.0
18273,45,2.0,30.0
18274,47,1.0,60.0
18275,43,1.0,30.0
18276,49,1.0,91.0
18277,33,1.0,99.0
18278,53,1.0,60.0
18279,45,2.0,60.0
18280,29,1.0,60.0
18281,37,2.0,60.0
18282,27,2.0,30.0
18283,42,1.0,60.0
18284,55,1.0,91.0
18285,49,1.0,40.0
18286,46,1.0,60.0
18287,44,1.0,91.0
18288,41,1.0,60.0
18289,36,1.0,20.0
18290,49,1.0,20.0
18291,45,1.0,99.0
18292,50,2.0,20.0
18293,41,1.0,20.0
18294,34,1.0,40.0
18295,53,1.0,40.0
18296,31,1.0,40.0
18297,46,1.0,91.0
18298,38,1.0,30.0
18299,39,1.0,60.0
18300,35,1.0,99.0
18301,32,1.0,60.0
18302,47,1.0,60.0
18303,37,1.0,99.0
18304,58,2.0,91.0
18305,40,1.0,99.0
18306,41,1.0,30.0
18307,28,1.0,30.0
18308,47,1.0,91.0
18309,35,1.0,99.0
18310,31,1.0,20.0
18311,33,1.0,30.0
18312,36,1.0,60.0
18313,49,1.0,91.0
18314,54,1.0,60.0
18315,41,1.0,10.0
18316,44,1.0,30.0
18317,43,1.0,20.0
18318,40,1.0,30.0
18319,36,1.0,60.0
18320,50,1.0,99.0
18321,43,2.0,30.0
18322,47,1.0,60.0
18323,49,2.0,91.0
18324,32,2.0,60.0
18325,36,1.0,
18326,53,1.0,91.0
18327,38,1.0,40.0
18328,42,1.0,30.0
18329,52,2.0,60.0
18330,33,2.0,30.0
18331,35,1.0,20.0
18332,33,1.0,60.0
18333,37,1.0,30.0
18334,38,1.0,60.0
18335,49,1.0,91.0
18336,38,1.0,60.0
18337,35,2.0,91.0
18338,48,1.0,30.0
18339,35,1.0,40.0
18340,35,1.0,30.0
18341,32,1.0,99.0
18342,41,1.0,20.0
18343,48,2.0,30.0
18344,40,2.0,60.0
18345,38,1.0,60.0
18346,30,2.0,60.0
18347,42,1.0,91.0
18348,47,2.0,99.0
18349,36,2.0,20.0
18350,29,1.0,30.0
18351,33,1.0,99.0
18352,50,1.0,20.0
18353,35,1.0,30.0
18354,41,1.0,20.0
18355,41,1.0,30.0
18356,46,2.0,99.0
18357,32,1.0,30.0
18358,45,1.0,30.0
18359,44,2.0,30.0
18360,41,1.0,99.0
18361,42,1.0,30.0
18362,38,1.0,30.0
18363,45,1.0,20.0
18364,36,2.0,20.0
18365,34,2.0,40.0
18366,28,1.0,20.0
18367,32,1.0,60.0
18368,54,1.0,30.0
18369,57,1.0,30.0
18370,40,1.0,91.0
18371,33,1.0,30.0
18372,38,1.0,99.0
18373,59,2.0,30.0
18374,51,2.0,99.0
18375,52,1.0,91.0
18376,50,2.0,30.0
18377,40,1.0,91.0
18378,52,1.0,91.0
18379,32,1.0,60.0
18380,49,1.0,30.0
18381,26,1.0,20.0
18382,47,1.0,60.0
18383,40,2.0,60.0
18384,30,2.0,20.0
18385,33,2.0,60.0
18386,39,1.0,30.0
18387,43,2.0,30.0
18388,50,1.0,30.0
18389,40,1.0,30.0
18390,34,2.0,60.0
18391,45,1.0,60.0
18392,43,1.0,99.0
18393,39,1.0,91.0
18394,39,2.0,30.0
18395,31,1.0,40.0
18396,29,2.0,30.0
18397,54,1.0,60.0
18398,57,1.0,30.0
18399,49,1.0,99.0
18400,40,1.0,99.0
18401,52,1.0,60.0
18402,52,1.0,60.0
18403,41,2.0,20.0
18404,51,2.0,91.0
18405,45,2.0,60.0
18406,33,1.0,20.0
18407,47,1.0,91.0
18408,45,1.0,40.0
18409,55,1.0,60.0
18410,50,1.0,40.0
18411,39,1.0,60.0
18412,36,2.0,60.0
18413,34,2.0,91.0
18414,44,1.0,40.0
18415,52,2.0,30.0
18416,36,2.0,60.0
18417,46,1.0,60.0
18418,45,2.0,20.0
18419,34,2.0,30.0
18420,34,1.0,30.0
18421,36,2.0,10.0
18422,37,2.0,60.0
18423,41,1.0,91.0
18424,45,1.0,91.0
18425,43,2.0,99.0
18426,36,2.0,30.0
18427,42,1.0,20.0
18428,29,1.0,99.0
18429,43,2.0,30.0
18430,35,2.0,30.0
18431,29,2.0,60.0
18432,44,1.0,30.0
18433,49,1.0,30.0
18434,36,1.0,99.0
18435,33,1.0,30.0
18436,46,1.0,20.0
18437,50,2.0,99.0
18438,53,1.0,40.0
18439,45,1.0,60.0
18440,43,2.0,30.0
18441,45,1.0,30.0
18442,33,2.0,60.0
18443,54,1.0,60.0
18444,50,1.0,40.0
18445,29,1.0,10.0
18446,37,2.0,30.0
18447,39,1.0,99.0
18448,43,1.0,60.0
18449,45,1.0,60.0
18450,51,1.0,91.0
18451,37,2.0,40.0
18452,47,2.0,30.0
18453,40,2.0,20.0
18454,47,1.0,99.0
18455,26,2.0,30.0
18456,51,1.0,30.0
18457,47,1.0,30.0
18458,41,1.0,30.0
18459,54,1.0,91.0
18460,39,1.0,30.0
18461,54,1.0,40.0
18462,34,1.0,30.0
18463,35,1.0,30.0
18464,47,1.0,20.0
18465,51,1.0,40.0
18466,48,1.0,60.0
18467,37,1.0,30.0
18468,53,2.0,91.0
18469,44,1.0,40.0
18470,49,1.0,91.0
18471,41,1.0,30.0
18472,31,1.0,30.0
18473,49,2.0,30.0
18474,59,1.0,91.0
18475,49,1.0,30.0
18476,56,2.0,20.0
18477,40,1.0,30.0
18478,29,1.0,20.0
18479,58,1.0,30.0
18480,41,1.0,91.0
18481,35,1.0,99.0
18482,41,2.0,60.0
18483,45,1.0,30.0
18484,53,1.0,10.0
18485,38,2.0,60.0
18486,46,1.0,99.0
18487,33,1.0,20.0
18488,42,1.0,30.0
18489,42,1.0,40.0
18490,29,1.0,60.0
18491,45,1.0,10.0
18492,54,1.0,60.0
18493,43,2.0,20.0
18494,50,2.0,20.0
18495,49,1.0,99.0
18496,37,2.0,60.0
18497,37,1.0,60.0
18498,29,1.0,20.0
18499,47,2.0,20.0
18500,38,1.0,20.0
18501,49,1.0,40.0
18502,38,1.0,20.0
18503,48,1.0,60.0
18504,44,2.0,30.0
18505,40,1.0,91.0
18506,32,1.0,91.0
18507,51,1.0,60.0
18508,44,2.0,91.0
18509,45,1.0,60.0
18510,30,1.0,60.0
18511,56,1.0,30.0
18512,34,2.0,30.0
18513,28,2.0,20.0
18514,42,2.0,90.0
18515,44,1.0,99.0
18516,36,2.0,20.0
18517,40,1.0,20.0
18518,33,1.0,30.0
18519,29,2.0,20.0
18520,36,1.0,30.0
18521,57,1.0,30.0
18522,62,1.0,20.0
18523,51,2.0,20.0
18524,44,1.0,30.0
18525,38,1.0,60.0
18526,38,1.0,99.0
18527,41,1.0,20.0
18528,43,1.0,30.0
18529,42,2.0,40.0
18530,41,2.0,91.0
18531,55,1.0,30.0
18532,32,1.0,99.0
18533,47,1.0,20.0
18534,53,2.0,60.0
18535,53,1.0,99.0
18536,57,1.0,30.0
18537,54,1.0,30.0
18538,49,2.0,91.0
18539,42,2.0,60.0
18540,46,1.0,20.0
18541,51,1.0,99.0
18542,40,2.0,20.0
18543,49,1.0,91.0
18544,28,1.0,40.0
18545,35,1.0,91.0
18546,48,1.0,30.0
18547,48,1.0,99.0
18548,54,1.0,30.0
18549,50,1.0,30.0
18550,30,1.0,20.0
18551,30,1.0,30.0
18552,43,1.0,60.0
18553,44,1.0,30.0
18554,35,1.0,30.0
18555,29,1.0,20.0
18556,33,1.0,40.0
18557,36,1.0,99.0
18558,35,1.0,20.0
18559,48,1.0,30.0
18560,54,1.0,91.0
18561,38,1.0,40.0
18562,39,1.0,20.0
18563,42,1.0,60.0
18564,37,1.0,99.0
18565,34,1.0,30.0
18566,41,1.0,30.0
18567,31,2.0,60.0
18568,41,1.0,60.0
18569,31,1.0,20.0
18570,33,1.0,40.0
18571,42,1.0,99.0
18572,35,1.0,30.0
18573,44,1.0,40.0
18574,57,2.0,60.0
18575,35,1.0,40.0
18576,49,1.0,30.0
18577,50,1.0,60.0
18578,42,1.0,60.0
18579,33,2.0,20.0
18580,49,2.0,91.0
18581,36,1.0,60.0
18582,42,1.0,20.0
18583,38,1.0,60.0
18584,34,1.0,20.0
18585,53,2.0,60.0
18586,38,1.0,30.0
18587,40,1.0,20.0
18588,50,1.0,60.0
18589,34,1.0,40.0
18590,43,1.0,60.0
18591,53,2.0,30.0
18592,41,1.0,30.0
18593,43,2.0,30.0
18594,33,1.0,20.0
18595,49,1.0,60.0
18596,39,1.0,99.0
18597,38,1.0,20.0
18598,32,2.0,30.0
18599,37,2.0,60.0
18600,52,1.0,20.0
18601,43,2.0,30.0
18602,41,1.0,20.0
18603,43,1.0,91.0
18604,46,1.0,99.0
18605,32,1.0,99.0
18606,55,1.0,30.0
18607,46,2.0,30.0
18608,35,1.0,30.0
18609,49,1.0,60.0
18610,51,1.0,30.0
18611,53,2.0,91.0
18612,42,2.0,30.0
18613,34,1.0,30.0
18614,42,1.0,30.0
18615,33,1.0,30.0
18616,46,2.0,30.0
18617,36,2.0,20.0
18618,56,2.0,60.0
18619,30,1.0,20.0
18620,33,1.0,30.0
18621,42,1.0,60.0
18622,41,1.0,30.0
18623,42,1.0,60.0
18624,35,1.0,91.0
18625,38,1.0,60.0
18626,27,1.0,30.0
18627,37,1.0,60.0
18628,35,1.0,60.0
18629,39,2.0,90.0
18630,35,1.0,40.0
18631,43,1.0,91.0
18632,34,1.0,30.0
18633,44,1.0,30.0
18634,38,1.0,60.0
18635,51,2.0,20.0
18636,47,1.0,60.0
18637,55,1.0,30.0
18638,32,1.0,60.0
18639,57,1.0,40.0
18640,41,2.0,30.0
18641,46,2.0,60.0
18642,40,1.0,40.0
18643,40,1.0,40.0
18644,46,2.0,60.0
18645,34,1.0,20.0
18646,32,1.0,60.0
18647,47,1.0,60.0
18648,39,1.0,60.0
18649,38,2.0,60.0
18650,40,2.0,60.0
18651,32,1.0,20.0
18652,37,1.0,30.0
18653,40,2.0,30.0
18654,54,1.0,30.0
18655,41,1.0,20.0
18656,37,1.0,99.0
18657,44,2.0,60.0
18658,32,1.0,60.0
18659,34,2.0,60.0
18660,56,2.0,91.0
18661,45,1.0,60.0
18662,35,1.0,30.0
18663,51,1.0,30.0
18664,43,2.0,30.0
18665,39,1.0,60.0
18666,34,1.0,99.0
18667,41,1.0,60.0
18668,33,1.0,99.0
18669,46,1.0,60.0
18670,33,2.0,60.0
18671,36,1.0,30.0
18672,34,2.0,30.0
18673,36,2.0,30.0
18674,39,1.0,30.0
18675,50,1.0,30.0
18676,48,1.0,30.0
18677,41,1.0,99.0
18678,34,1.0,60.0
18679,34,1.0,30.0
18680,42,1.0,20.0
18681,44,1.0,30.0
18682,53,1.0,20.0
18683,36,1.0,30.0
18684,42,1.0,30.0
18685,34,1.0,30.0
18686,45,1.0,60.0
18687,38,1.0,20.0
18688,49,1.0,91.0
18689,41,1.0,60.0
18690,40,2.0,20.0
18691,33,1.0,91.0
18692,51,2.0,60.0
18693,35,1.0,60.0
18694,48,1.0,99.0
18695,44,1.0,30.0
18696,44,1.0,60.0
18697,36,1.0,30.0
18698,40,1.0,91.0
18699,38,1.0,20.0
18700,50,1.0,91.0
18701,41,1.0,20.0
18702,42,1.0,30.0
18703,43,2.0,60.0
18704,35,1.0,30.0
18705,41,2.0,60.0
18706,44,1.0,91.0
18707,35,1.0,99.0
18708,36,1.0,99.0
18709,35,1.0,91.0
18710,45,1.0,30.0
18711,40,1.0,60.0
18712,44,2.0,40.0
18713,40,2.0,60.0
18714,39,1.0,99.0
18715,39,1.0,99.0
18716,40,1.0,30.0
18717,36,2.0,20.0
18718,49,1.0,20.0
18719,46,1.0,60.0
18720,35,1.0,60.0
18721,46,1.0,60.0
18722,34,1.0,40.0
18723,50,1.0,20.0
18724,45,1.0,40.0
18725,37,1.0,30.0
18726,42,1.0,20.0
18727,40,1.0,30.0
18728,49,2.0,60.0
18729,54,2.0,40.0
18730,53,1.0,20.0
18731,26,1.0,20.0
18732,34,1.0,99.0
18733,49,2.0,91.0
18734,41,1.0,30.0
18735,43,2.0,60.0
18736,44,1.0,40.0
18737,47,1.0,40.0
18738,53,1.0,30.0
18739,49,1.0,10.0
18740,33,1.0,20.0
18741,35,1.0,30.0
18742,35,2.0,20.0
18743,48,2.0,91.0
18744,36,1.0,99.0
18745,40,1.0,30.0
18746,44,2.0,60.0
18747,36,1.0,30.0
18748,33,1.0,40.0
18749,26,2.0,30.0
18750,47,1.0,60.0
18751,31,1.0,60.0
18752,32,1.0,30.0
18753,42,1.0,60.0
18754,38,1.0,20.0
18755,38,2.0,40.0
18756,52,2.0,30.0
18757,37,1.0,20.0
18758,38,1.0,99.0
18759,38,1.0,30.0
18760,47,1.0,20.0
18761,54,1.0,60.0
18762,49,2.0,99.0
18763,49,1.0,30.0
18764,26,1.0,60.0
18765,33,1.0,99.0
18766,49,1.0,30.0
18767,44,1.0,99.0
18768,36,1.0,40.0
18769,33,1.0,30.0
18770,47,2.0,91.0
18771,53,1.0,60.0
18772,42,2.0,20.0
18773,45,1.0,60.0
18774,54,1.0,20.0
18775,51,1.0,20.0
18776,31,2.0,20.0
18777,47,2.0,30.0
18778,35,2.0,30.0
18779,35,1.0,30.0
18780,35,1.0,40.0
18781,39,1.0,99.0
18782,54,2.0,60.0
18783,46,1.0,30.0
18784,37,1.0,90.0
18785,47,1.0,60.0
18786,40,2.0,60.0
18787,59,1.0,30.0
18788,37,1.0,60.0
18789,31,1.0,40.0
18790,31,2.0,30.0
18791,50,2.0,30.0
18792,30,2.0,30.0
18793,41,1.0,40.0
18794,26,1.0,40.0
18795,48,1.0,60.0
18796,54,2.0,99.0
18797,34,2.0,20.0
18798,42,1.0,30.0
18799,46,1.0,20.0
18800,39,1.0,20.0
18801,34,1.0,60.0
18802,42,2.0,60.0
18803,33,2.0,20.0
18804,50,1.0,40.0
18805,42,1.0,40.0
18806,40,1.0,20.0
18807,47,1.0,91.0
18808,58,1.0,60.0
18809,51,1.0,30.0
18810,49,1.0,60.0
18811,35,1.0,60.0
18812,43,2.0,30.0
18813,31,2.0,30.0
18814,37,1.0,20.0
18815,45,1.0,91.0
18816,37,2.0,30.0
18817,46,1.0,40.0
18818,43,1.0,60.0
18819,49,1.0,60.0
18820,30,1.0,99.0
18821,34,1.0,30.0
18822,36,2.0,60.0
18823,54,1.0,30.0
18824,38,1.0,20.0
18825,54,1.0,20.0
18826,56,1.0,60.0
18827,42,1.0,30.0
18828,37,1.0,30.0
18829,57,2.0,30.0
18830,33,2.0,60.0
18831,37,1.0,30.0
18832,52,1.0,60.0
18833,36,1.0,30.0
18834,49,2.0,91.0
18835,44,1.0,40.0
18836,37,1.0,90.0
18837,28,1.0,60.0
18838,46,1.0,30.0
18839,35,1.0,30.0
18840,26,1.0,60.0
18841,43,1.0,40.0
18842,49,2.0,30.0
18843,30,1.0,91.0
18844,46,1.0,99.0
18845,47,1.0,60.0
18846,40,2.0,20.0
18847,34,1.0,60.0
18848,31,1.0,30.0
18849,32,1.0,99.0
18850,39,2.0,91.0
18851,52,1.0,99.0
18852,34,1.0,30.0
18853,50,1.0,30.0
18854,50,1.0,60.0
18855,41,2.0,30.0
18856,40,1.0,90.0
18857,46,1.0,99.0
18858,52,1.0,99.0
18859,34,1.0,30.0
18860,33,1.0,30.0
18861,52,1.0,20.0
18862,34,1.0,20.0
18863,43,1.0,60.0
18864,36,1.0,60.0
18865,53,1.0,60.0
18866,48,2.0,30.0
18867,33,1.0,30.0
18868,54,2.0,60.0
18869,41,2.0,20.0
18870,31,1.0,60.0
18871,45,2.0,60.0
18872,52,1.0,91.0
18873,52,1.0,30.0
18874,35,1.0,30.0
18875,36,2.0,60.0
18876,44,1.0,99.0
18877,27,1.0,30.0
18878,37,1.0,30.0
18879,33,2.0,20.0
18880,53,1.0,99.0
18881,51,1.0,91.0
18882,45,1.0,20.0
18883,36,1.0,91.0
18884,34,1.0,60.0
18885,56,1.0,30.0
18886,44,2.0,60.0
18887,35,2.0,30.0
18888,32,2.0,30.0
18889,45,1.0,90.0
18890,51,1.0,60.0
18891,27,1.0,30.0
18892,43,2.0,30.0
18893,31,1.0,30.0
18894,27,1.0,99.0
18895,50,1.0,20.0
18896,45,2.0,30.0
18897,50,1.0,30.0
18898,39,1.0,30.0
18899,45,1.0,60.0
18900,46,1.0,60.0
18901,46,2.0,20.0
18902,44,1.0,20.0
18903,39,1.0,99.0
18904,31,2.0,20.0
18905,50,2.0,30.0
18906,56,1.0,91.0
18907,38,1.0,91.0
18908,43,1.0,91.0
18909,54,2.0,30.0
18910,32,2.0,40.0
18911,41,2.0,20.0
18912,44,1.0,60.0
18913,40,1.0,30.0
18914,37,1.0,91.0
18915,55,2.0,20.0
18916,38,2.0,30.0
18917,58,2.0,60.0
18918,49,1.0,91.0
18919,26,1.0,30.0
18920,61,2.0,60.0
18921,42,2.0,40.0
18922,30,1.0,30.0
18923,31,2.0,60.0
18924,51,1.0,91.0
18925,41,1.0,60.0
18926,53,1.0,30.0
18927,52,1.0,20.0
18928,39,1.0,10.0
18929,41,1.0,60.0
18930,29,1.0,99.0
18931,60,1.0,30.0
18932,40,2.0,10.0
18933,47,1.0,91.0
18934,41,1.0,30.0
18935,39,1.0,20.0
18936,44,1.0,90.0
18937,36,1.0,30.0
18938,55,2.0,60.0
18939,46,1.0,91.0
18940,49,1.0,60.0
18941,53,1.0,30.0
18942,46,1.0,30.0
18943,54,1.0,30.0
18944,28,1.0,30.0
18945,34,1.0,40.0
18946,39,1.0,20.0
18947,38,2.0,20.0
18948,44,1.0,99.0
18949,50,1.0,60.0
18950,33,2.0,20.0
18951,57,1.0,91.0
18952,41,1.0,99.0
18953,39,1.0,30.0
18954,45,2.0,30.0
18955,29,1.0,60.0
18956,41,1.0,20.0
18957,53,1.0,60.0
18958,33,1.0,30.0
18959,46,1.0,20.0
18960,33,2.0,20.0
18961,43,1.0,20.0
